location,date,vaccine,total_vaccinations
Bulgaria,2021-10-01,Oxford/AstraZeneca,478260
Bulgaria,2021-10-01,Pfizer/BioNTech,1556626
Bulgaria,2021-10-08,Johnson&Johnson,203802
Bulgaria,2021-10-08,Moderna,304864
Bulgaria,2021-10-08,Oxford/AstraZeneca,478299
Bulgaria,2021-10-08,Pfizer/BioNTech,1583273
Bulgaria,2021-10-15,Johnson&Johnson,213919
Bulgaria,2021-10-15,Moderna,308052
Bulgaria,2021-10-15,Oxford/AstraZeneca,478334
Bulgaria,2021-10-15,Pfizer/BioNTech,1608862
Bulgaria,2021-10-22,Johnson&Johnson,255344
Bulgaria,2021-10-22,Moderna,314462
Bulgaria,2021-10-22,Oxford/AstraZeneca,478387
Bulgaria,2021-10-22,Pfizer/BioNTech,1659437
Bulgaria,2021-10-29,Johnson&Johnson,312725
Bulgaria,2021-10-29,Moderna,323462
Bulgaria,2021-10-29,Oxford/AstraZeneca,478451
Bulgaria,2021-10-29,Pfizer/BioNTech,1723130
Bulgaria,2021-11-05,Johnson&Johnson,353200
Bulgaria,2021-11-05,Moderna,331756
Bulgaria,2021-11-05,Oxford/AstraZeneca,478451
Bulgaria,2021-11-05,Pfizer/BioNTech,1778060
Bulgaria,2021-11-12,Johnson&Johnson,378993
Bulgaria,2021-11-12,Moderna,339378
Bulgaria,2021-11-12,Oxford/AstraZeneca,478451
Bulgaria,2021-11-12,Pfizer/BioNTech,1847335
Bulgaria,2021-11-19,Johnson&Johnson,399274
Bulgaria,2021-11-19,Moderna,349392
Bulgaria,2021-11-19,Oxford/AstraZeneca,478451
Bulgaria,2021-11-19,Pfizer/BioNTech,1930995
Bulgaria,2021-11-26,Johnson&Johnson,417210
Bulgaria,2021-11-26,Moderna,362442
Bulgaria,2021-11-26,Oxford/AstraZeneca,478451
Bulgaria,2021-11-26,Pfizer/BioNTech,2007124
Bulgaria,2021-12-03,Johnson&Johnson,430624
Bulgaria,2021-12-03,Moderna,375936
Bulgaria,2021-12-03,Oxford/AstraZeneca,478451
Bulgaria,2021-12-03,Pfizer/BioNTech,2083692
Bulgaria,2021-12-10,Johnson&Johnson,441016
Bulgaria,2021-12-10,Moderna,387864
Bulgaria,2021-12-10,Oxford/AstraZeneca,478451
Bulgaria,2021-12-10,Pfizer/BioNTech,2153709
Bulgaria,2021-12-17,Johnson&Johnson,450768
Bulgaria,2021-12-17,Moderna,399861
Bulgaria,2021-12-17,Oxford/AstraZeneca,478451
Bulgaria,2021-12-17,Pfizer/BioNTech,2224572
Bulgaria,2021-12-24,Johnson&Johnson,460003
Bulgaria,2021-12-24,Moderna,407732
Bulgaria,2021-12-24,Oxford/AstraZeneca,478451
Bulgaria,2021-12-24,Pfizer/BioNTech,2274429
Bulgaria,2021-12-31,Johnson&Johnson,465744
Bulgaria,2021-12-31,Moderna,413494
Bulgaria,2021-12-31,Oxford/AstraZeneca,478451
Bulgaria,2021-12-31,Pfizer/BioNTech,2307659
Bulgaria,2022-01-07,Johnson&Johnson,475109
Bulgaria,2022-01-07,Moderna,435496
Bulgaria,2022-01-07,Oxford/AstraZeneca,478451
Bulgaria,2022-01-07,Pfizer/BioNTech,2432255
Bulgaria,2022-01-14,Johnson&Johnson,483857
Bulgaria,2022-01-14,Moderna,435496
Bulgaria,2022-01-14,Oxford/AstraZeneca,478451
Bulgaria,2022-01-14,Pfizer/BioNTech,2432255
