date,vaccine,total_vaccinations,location
2021-02-23,Oxford/AstraZeneca,3160,Iceland
2021-02-24,Oxford/AstraZeneca,3733,Iceland
2021-02-25,Oxford/AstraZeneca,3943,Iceland
2021-02-26,Oxford/AstraZeneca,5170,Iceland
2021-02-27,Oxford/AstraZeneca,5174,Iceland
2021-02-28,Oxford/AstraZeneca,5174,Iceland
2021-03-01,Oxford/AstraZeneca,5272,Iceland
2021-03-02,Oxford/AstraZeneca,5406,Iceland
2021-03-03,Oxford/AstraZeneca,5521,Iceland
2021-03-04,Oxford/AstraZeneca,5889,Iceland
2021-03-05,Oxford/AstraZeneca,8183,Iceland
2021-03-06,Oxford/AstraZeneca,8184,Iceland
2021-03-07,Oxford/AstraZeneca,8184,Iceland
2021-03-08,Oxford/AstraZeneca,8189,Iceland
2021-03-09,Oxford/AstraZeneca,8330,Iceland
2021-03-10,Oxford/AstraZeneca,8935,Iceland
2021-03-11,Oxford/AstraZeneca,9322,Iceland
2021-03-12,Oxford/AstraZeneca,9322,Iceland
2021-03-13,Oxford/AstraZeneca,9324,Iceland
2021-03-14,Oxford/AstraZeneca,9324,Iceland
2021-03-15,Oxford/AstraZeneca,9325,Iceland
2021-03-16,Oxford/AstraZeneca,9325,Iceland
2021-03-17,Oxford/AstraZeneca,9326,Iceland
2021-03-18,Oxford/AstraZeneca,9333,Iceland
2021-03-19,Oxford/AstraZeneca,9334,Iceland
2021-03-20,Oxford/AstraZeneca,9336,Iceland
2021-03-21,Oxford/AstraZeneca,9337,Iceland
2021-03-22,Oxford/AstraZeneca,9340,Iceland
2021-03-23,Oxford/AstraZeneca,9351,Iceland
2021-03-24,Oxford/AstraZeneca,9352,Iceland
2021-03-25,Oxford/AstraZeneca,9391,Iceland
2021-03-26,Oxford/AstraZeneca,14036,Iceland
2021-03-27,Oxford/AstraZeneca,14036,Iceland
2021-03-28,Oxford/AstraZeneca,14037,Iceland
2021-03-29,Oxford/AstraZeneca,15049,Iceland
2021-03-30,Oxford/AstraZeneca,16510,Iceland
2021-03-31,Oxford/AstraZeneca,17307,Iceland
2021-04-01,Oxford/AstraZeneca,17309,Iceland
2021-04-02,Oxford/AstraZeneca,17309,Iceland
2021-04-03,Oxford/AstraZeneca,17312,Iceland
2021-04-04,Oxford/AstraZeneca,17312,Iceland
2021-04-05,Oxford/AstraZeneca,17313,Iceland
2021-04-06,Oxford/AstraZeneca,17315,Iceland
2021-04-07,Oxford/AstraZeneca,18139,Iceland
2021-04-08,Oxford/AstraZeneca,22444,Iceland
2021-04-09,Oxford/AstraZeneca,22817,Iceland
2021-04-10,Oxford/AstraZeneca,23332,Iceland
2021-04-11,Oxford/AstraZeneca,23333,Iceland
2021-04-12,Oxford/AstraZeneca,23357,Iceland
2021-04-13,Oxford/AstraZeneca,23380,Iceland
2021-04-14,Oxford/AstraZeneca,23922,Iceland
2021-04-15,Oxford/AstraZeneca,24039,Iceland
2021-04-16,Oxford/AstraZeneca,24044,Iceland
2021-04-17,Oxford/AstraZeneca,24045,Iceland
2021-04-18,Oxford/AstraZeneca,24045,Iceland
2021-04-19,Oxford/AstraZeneca,24047,Iceland
2021-04-20,Oxford/AstraZeneca,24050,Iceland
2021-04-21,Oxford/AstraZeneca,24112,Iceland
2021-04-22,Oxford/AstraZeneca,24113,Iceland
2021-04-23,Oxford/AstraZeneca,24115,Iceland
2021-04-24,Oxford/AstraZeneca,24115,Iceland
2021-04-25,Oxford/AstraZeneca,24116,Iceland
2021-04-26,Oxford/AstraZeneca,24119,Iceland
2021-04-27,Oxford/AstraZeneca,24408,Iceland
2021-04-28,Oxford/AstraZeneca,34090,Iceland
2021-04-29,Oxford/AstraZeneca,44680,Iceland
2021-04-30,Oxford/AstraZeneca,45166,Iceland
2021-05-01,Oxford/AstraZeneca,45168,Iceland
2021-05-02,Oxford/AstraZeneca,45169,Iceland
2021-05-03,Oxford/AstraZeneca,45170,Iceland
2021-05-04,Oxford/AstraZeneca,45256,Iceland
2021-05-05,Oxford/AstraZeneca,45773,Iceland
2021-05-06,Oxford/AstraZeneca,59818,Iceland
2021-05-07,Oxford/AstraZeneca,60046,Iceland
2021-05-08,Oxford/AstraZeneca,60049,Iceland
2021-05-09,Oxford/AstraZeneca,60050,Iceland
2021-05-10,Oxford/AstraZeneca,60202,Iceland
2021-05-11,Oxford/AstraZeneca,60234,Iceland
2021-05-12,Oxford/AstraZeneca,61549,Iceland
2021-05-13,Oxford/AstraZeneca,62532,Iceland
2021-05-14,Oxford/AstraZeneca,62556,Iceland
2021-05-15,Oxford/AstraZeneca,62558,Iceland
2021-05-16,Oxford/AstraZeneca,62558,Iceland
2021-05-17,Oxford/AstraZeneca,62646,Iceland
2021-05-18,Oxford/AstraZeneca,62932,Iceland
2021-05-19,Oxford/AstraZeneca,63754,Iceland
2021-05-20,Oxford/AstraZeneca,64667,Iceland
2021-05-21,Oxford/AstraZeneca,64716,Iceland
2021-05-22,Oxford/AstraZeneca,64716,Iceland
2021-05-23,Oxford/AstraZeneca,64716,Iceland
2021-05-24,Oxford/AstraZeneca,64718,Iceland
2021-05-25,Oxford/AstraZeneca,64772,Iceland
2021-05-26,Oxford/AstraZeneca,64950,Iceland
2021-05-27,Oxford/AstraZeneca,67859,Iceland
2021-05-28,Oxford/AstraZeneca,67896,Iceland
2021-05-29,Oxford/AstraZeneca,67899,Iceland
2021-05-30,Oxford/AstraZeneca,67902,Iceland
2021-05-31,Oxford/AstraZeneca,67902,Iceland
2021-06-01,Oxford/AstraZeneca,67995,Iceland
2021-06-02,Oxford/AstraZeneca,68154,Iceland
2021-06-03,Oxford/AstraZeneca,68299,Iceland
2021-06-04,Oxford/AstraZeneca,68352,Iceland
2021-06-05,Oxford/AstraZeneca,68354,Iceland
2021-06-06,Oxford/AstraZeneca,68355,Iceland
2021-06-07,Oxford/AstraZeneca,68415,Iceland
2021-06-08,Oxford/AstraZeneca,69021,Iceland
2021-06-09,Oxford/AstraZeneca,78423,Iceland
2021-06-10,Oxford/AstraZeneca,78444,Iceland
2021-06-11,Oxford/AstraZeneca,78480,Iceland
2021-06-12,Oxford/AstraZeneca,78480,Iceland
2021-06-13,Oxford/AstraZeneca,78480,Iceland
2021-06-14,Oxford/AstraZeneca,79106,Iceland
2021-06-15,Oxford/AstraZeneca,80642,Iceland
2021-06-16,Oxford/AstraZeneca,81536,Iceland
2021-06-17,Oxford/AstraZeneca,81537,Iceland
2021-06-18,Oxford/AstraZeneca,81562,Iceland
2021-06-19,Oxford/AstraZeneca,81563,Iceland
2021-06-20,Oxford/AstraZeneca,81563,Iceland
2021-06-21,Oxford/AstraZeneca,81692,Iceland
2021-06-22,Oxford/AstraZeneca,82310,Iceland
2021-06-23,Oxford/AstraZeneca,82662,Iceland
2021-06-24,Oxford/AstraZeneca,83801,Iceland
2021-06-25,Oxford/AstraZeneca,83829,Iceland
2021-06-26,Oxford/AstraZeneca,83829,Iceland
2021-06-27,Oxford/AstraZeneca,83829,Iceland
2021-06-28,Oxford/AstraZeneca,83842,Iceland
2021-06-29,Oxford/AstraZeneca,85404,Iceland
2021-06-30,Oxford/AstraZeneca,102267,Iceland
2021-07-01,Oxford/AstraZeneca,110300,Iceland
2021-07-02,Oxford/AstraZeneca,110331,Iceland
2021-07-03,Oxford/AstraZeneca,110333,Iceland
2021-07-04,Oxford/AstraZeneca,110333,Iceland
2021-07-05,Oxford/AstraZeneca,110425,Iceland
2021-07-06,Oxford/AstraZeneca,112099,Iceland
2021-07-07,Oxford/AstraZeneca,112865,Iceland
2021-07-08,Oxford/AstraZeneca,112913,Iceland
2021-07-09,Oxford/AstraZeneca,112916,Iceland
2021-07-10,Oxford/AstraZeneca,112916,Iceland
2021-07-11,Oxford/AstraZeneca,112916,Iceland
2021-07-12,Oxford/AstraZeneca,112916,Iceland
2021-07-13,Oxford/AstraZeneca,113090,Iceland
2021-07-14,Oxford/AstraZeneca,115009,Iceland
2021-07-15,Oxford/AstraZeneca,115030,Iceland
2021-07-16,Oxford/AstraZeneca,115034,Iceland
2021-07-17,Oxford/AstraZeneca,115034,Iceland
2021-07-18,Oxford/AstraZeneca,115034,Iceland
2021-07-19,Oxford/AstraZeneca,115045,Iceland
2021-07-20,Oxford/AstraZeneca,115069,Iceland
2021-07-21,Oxford/AstraZeneca,115110,Iceland
2021-07-22,Oxford/AstraZeneca,115121,Iceland
2021-07-23,Oxford/AstraZeneca,115122,Iceland
2021-07-24,Oxford/AstraZeneca,115122,Iceland
2021-07-25,Oxford/AstraZeneca,115123,Iceland
2021-07-26,Oxford/AstraZeneca,115133,Iceland
2021-07-27,Oxford/AstraZeneca,115168,Iceland
2021-07-28,Oxford/AstraZeneca,115287,Iceland
2021-07-29,Oxford/AstraZeneca,115315,Iceland
2021-07-30,Oxford/AstraZeneca,115315,Iceland
2021-07-31,Oxford/AstraZeneca,115315,Iceland
2021-08-01,Oxford/AstraZeneca,115315,Iceland
2021-08-02,Oxford/AstraZeneca,115315,Iceland
2021-08-03,Oxford/AstraZeneca,115319,Iceland
2021-08-04,Oxford/AstraZeneca,115338,Iceland
2021-08-05,Oxford/AstraZeneca,115347,Iceland
2021-08-06,Oxford/AstraZeneca,115348,Iceland
2021-08-07,Oxford/AstraZeneca,115348,Iceland
2021-08-08,Oxford/AstraZeneca,115348,Iceland
2021-08-09,Oxford/AstraZeneca,115355,Iceland
2021-08-10,Oxford/AstraZeneca,115360,Iceland
2021-08-11,Oxford/AstraZeneca,115364,Iceland
2021-08-12,Oxford/AstraZeneca,115377,Iceland
2021-08-13,Oxford/AstraZeneca,115379,Iceland
2021-08-14,Oxford/AstraZeneca,115379,Iceland
2021-08-15,Oxford/AstraZeneca,115379,Iceland
2021-08-16,Oxford/AstraZeneca,115383,Iceland
2021-08-17,Oxford/AstraZeneca,115391,Iceland
2021-08-18,Oxford/AstraZeneca,115393,Iceland
2021-08-19,Oxford/AstraZeneca,115402,Iceland
2021-08-20,Oxford/AstraZeneca,115409,Iceland
2021-08-21,Oxford/AstraZeneca,115409,Iceland
2021-08-22,Oxford/AstraZeneca,115409,Iceland
2021-08-23,Oxford/AstraZeneca,115411,Iceland
2021-08-24,Oxford/AstraZeneca,115413,Iceland
2021-08-25,Oxford/AstraZeneca,115417,Iceland
2021-08-26,Oxford/AstraZeneca,115418,Iceland
2021-08-27,Oxford/AstraZeneca,115419,Iceland
2021-08-28,Oxford/AstraZeneca,115419,Iceland
2021-08-29,Oxford/AstraZeneca,115419,Iceland
2021-08-30,Oxford/AstraZeneca,115419,Iceland
2021-08-31,Oxford/AstraZeneca,115419,Iceland
2021-09-01,Oxford/AstraZeneca,115419,Iceland
2021-09-02,Oxford/AstraZeneca,115419,Iceland
2021-09-03,Oxford/AstraZeneca,115432,Iceland
2021-09-04,Oxford/AstraZeneca,115432,Iceland
2021-09-05,Oxford/AstraZeneca,115432,Iceland
2021-09-06,Oxford/AstraZeneca,115432,Iceland
2021-09-07,Oxford/AstraZeneca,115432,Iceland
2021-09-08,Oxford/AstraZeneca,115432,Iceland
2021-09-09,Oxford/AstraZeneca,115432,Iceland
2021-09-10,Oxford/AstraZeneca,115444,Iceland
2021-09-11,Oxford/AstraZeneca,115444,Iceland
2021-09-12,Oxford/AstraZeneca,115444,Iceland
2021-09-13,Oxford/AstraZeneca,115444,Iceland
2021-09-14,Oxford/AstraZeneca,115444,Iceland
2021-09-15,Oxford/AstraZeneca,115444,Iceland
2021-09-16,Oxford/AstraZeneca,115445,Iceland
2021-09-17,Oxford/AstraZeneca,115451,Iceland
2021-09-18,Oxford/AstraZeneca,115451,Iceland
2021-09-19,Oxford/AstraZeneca,115451,Iceland
2021-09-20,Oxford/AstraZeneca,115451,Iceland
2020-12-28,Johnson&Johnson,0,Iceland
2020-12-29,Johnson&Johnson,0,Iceland
2020-12-30,Johnson&Johnson,0,Iceland
2020-12-31,Johnson&Johnson,0,Iceland
2021-01-01,Johnson&Johnson,0,Iceland
2021-01-02,Johnson&Johnson,0,Iceland
2021-01-03,Johnson&Johnson,0,Iceland
2021-01-04,Johnson&Johnson,0,Iceland
2021-01-05,Johnson&Johnson,0,Iceland
2021-01-06,Johnson&Johnson,0,Iceland
2021-01-07,Johnson&Johnson,0,Iceland
2021-01-08,Johnson&Johnson,0,Iceland
2021-01-09,Johnson&Johnson,0,Iceland
2021-01-10,Johnson&Johnson,0,Iceland
2021-01-11,Johnson&Johnson,0,Iceland
2021-01-12,Johnson&Johnson,0,Iceland
2021-01-13,Johnson&Johnson,0,Iceland
2021-01-14,Johnson&Johnson,0,Iceland
2021-01-15,Johnson&Johnson,0,Iceland
2021-01-16,Johnson&Johnson,0,Iceland
2021-01-17,Johnson&Johnson,0,Iceland
2021-01-18,Johnson&Johnson,0,Iceland
2021-01-19,Johnson&Johnson,0,Iceland
2021-01-20,Johnson&Johnson,0,Iceland
2021-01-21,Johnson&Johnson,0,Iceland
2021-01-22,Johnson&Johnson,0,Iceland
2021-01-23,Johnson&Johnson,0,Iceland
2021-01-24,Johnson&Johnson,0,Iceland
2021-01-25,Johnson&Johnson,0,Iceland
2021-01-26,Johnson&Johnson,0,Iceland
2021-01-27,Johnson&Johnson,0,Iceland
2021-01-28,Johnson&Johnson,0,Iceland
2021-01-29,Johnson&Johnson,0,Iceland
2021-01-30,Johnson&Johnson,0,Iceland
2021-01-31,Johnson&Johnson,0,Iceland
2021-02-01,Johnson&Johnson,0,Iceland
2021-02-02,Johnson&Johnson,0,Iceland
2021-02-03,Johnson&Johnson,0,Iceland
2021-02-04,Johnson&Johnson,0,Iceland
2021-02-05,Johnson&Johnson,0,Iceland
2021-02-06,Johnson&Johnson,0,Iceland
2021-02-07,Johnson&Johnson,0,Iceland
2021-02-08,Johnson&Johnson,0,Iceland
2021-02-09,Johnson&Johnson,0,Iceland
2021-02-10,Johnson&Johnson,0,Iceland
2021-02-11,Johnson&Johnson,0,Iceland
2021-02-12,Johnson&Johnson,0,Iceland
2021-02-13,Johnson&Johnson,0,Iceland
2021-02-14,Johnson&Johnson,0,Iceland
2021-02-15,Johnson&Johnson,0,Iceland
2021-02-16,Johnson&Johnson,0,Iceland
2021-02-17,Johnson&Johnson,0,Iceland
2021-02-18,Johnson&Johnson,0,Iceland
2021-02-19,Johnson&Johnson,0,Iceland
2021-02-20,Johnson&Johnson,0,Iceland
2021-02-21,Johnson&Johnson,0,Iceland
2021-02-22,Johnson&Johnson,0,Iceland
2021-02-23,Johnson&Johnson,0,Iceland
2021-02-24,Johnson&Johnson,0,Iceland
2021-02-25,Johnson&Johnson,0,Iceland
2021-02-26,Johnson&Johnson,0,Iceland
2021-02-27,Johnson&Johnson,0,Iceland
2021-02-28,Johnson&Johnson,0,Iceland
2021-03-01,Johnson&Johnson,0,Iceland
2021-03-02,Johnson&Johnson,0,Iceland
2021-03-03,Johnson&Johnson,0,Iceland
2021-03-04,Johnson&Johnson,0,Iceland
2021-03-05,Johnson&Johnson,3,Iceland
2021-03-06,Johnson&Johnson,3,Iceland
2021-03-07,Johnson&Johnson,4,Iceland
2021-03-08,Johnson&Johnson,4,Iceland
2021-03-09,Johnson&Johnson,4,Iceland
2021-03-10,Johnson&Johnson,4,Iceland
2021-03-11,Johnson&Johnson,5,Iceland
2021-03-12,Johnson&Johnson,5,Iceland
2021-03-13,Johnson&Johnson,7,Iceland
2021-03-14,Johnson&Johnson,7,Iceland
2021-03-15,Johnson&Johnson,7,Iceland
2021-03-16,Johnson&Johnson,7,Iceland
2021-03-17,Johnson&Johnson,7,Iceland
2021-03-18,Johnson&Johnson,7,Iceland
2021-03-19,Johnson&Johnson,7,Iceland
2021-03-20,Johnson&Johnson,7,Iceland
2021-03-21,Johnson&Johnson,7,Iceland
2021-03-22,Johnson&Johnson,7,Iceland
2021-03-23,Johnson&Johnson,7,Iceland
2021-03-24,Johnson&Johnson,7,Iceland
2021-03-25,Johnson&Johnson,7,Iceland
2021-03-26,Johnson&Johnson,7,Iceland
2021-03-27,Johnson&Johnson,7,Iceland
2021-03-28,Johnson&Johnson,7,Iceland
2021-03-29,Johnson&Johnson,7,Iceland
2021-03-30,Johnson&Johnson,7,Iceland
2021-03-31,Johnson&Johnson,8,Iceland
2021-04-01,Johnson&Johnson,10,Iceland
2021-04-02,Johnson&Johnson,11,Iceland
2021-04-03,Johnson&Johnson,11,Iceland
2021-04-04,Johnson&Johnson,11,Iceland
2021-04-05,Johnson&Johnson,11,Iceland
2021-04-06,Johnson&Johnson,15,Iceland
2021-04-07,Johnson&Johnson,17,Iceland
2021-04-08,Johnson&Johnson,20,Iceland
2021-04-09,Johnson&Johnson,22,Iceland
2021-04-10,Johnson&Johnson,22,Iceland
2021-04-11,Johnson&Johnson,22,Iceland
2021-04-12,Johnson&Johnson,26,Iceland
2021-04-13,Johnson&Johnson,26,Iceland
2021-04-14,Johnson&Johnson,26,Iceland
2021-04-15,Johnson&Johnson,27,Iceland
2021-04-16,Johnson&Johnson,27,Iceland
2021-04-17,Johnson&Johnson,27,Iceland
2021-04-18,Johnson&Johnson,27,Iceland
2021-04-19,Johnson&Johnson,27,Iceland
2021-04-20,Johnson&Johnson,27,Iceland
2021-04-21,Johnson&Johnson,27,Iceland
2021-04-22,Johnson&Johnson,27,Iceland
2021-04-23,Johnson&Johnson,27,Iceland
2021-04-24,Johnson&Johnson,27,Iceland
2021-04-25,Johnson&Johnson,27,Iceland
2021-04-26,Johnson&Johnson,27,Iceland
2021-04-27,Johnson&Johnson,29,Iceland
2021-04-28,Johnson&Johnson,407,Iceland
2021-04-29,Johnson&Johnson,409,Iceland
2021-04-30,Johnson&Johnson,502,Iceland
2021-05-01,Johnson&Johnson,503,Iceland
2021-05-02,Johnson&Johnson,506,Iceland
2021-05-03,Johnson&Johnson,510,Iceland
2021-05-04,Johnson&Johnson,565,Iceland
2021-05-05,Johnson&Johnson,7084,Iceland
2021-05-06,Johnson&Johnson,7980,Iceland
2021-05-07,Johnson&Johnson,8491,Iceland
2021-05-08,Johnson&Johnson,8494,Iceland
2021-05-09,Johnson&Johnson,8496,Iceland
2021-05-10,Johnson&Johnson,8503,Iceland
2021-05-11,Johnson&Johnson,8737,Iceland
2021-05-12,Johnson&Johnson,8938,Iceland
2021-05-13,Johnson&Johnson,8942,Iceland
2021-05-14,Johnson&Johnson,8952,Iceland
2021-05-15,Johnson&Johnson,8953,Iceland
2021-05-16,Johnson&Johnson,8953,Iceland
2021-05-17,Johnson&Johnson,8955,Iceland
2021-05-18,Johnson&Johnson,9326,Iceland
2021-05-19,Johnson&Johnson,10650,Iceland
2021-05-20,Johnson&Johnson,13278,Iceland
2021-05-21,Johnson&Johnson,13346,Iceland
2021-05-22,Johnson&Johnson,13348,Iceland
2021-05-23,Johnson&Johnson,13350,Iceland
2021-05-24,Johnson&Johnson,13350,Iceland
2021-05-25,Johnson&Johnson,13401,Iceland
2021-05-26,Johnson&Johnson,13571,Iceland
2021-05-27,Johnson&Johnson,13581,Iceland
2021-05-28,Johnson&Johnson,13635,Iceland
2021-05-29,Johnson&Johnson,13638,Iceland
2021-05-30,Johnson&Johnson,13641,Iceland
2021-05-31,Johnson&Johnson,13657,Iceland
2021-06-01,Johnson&Johnson,13761,Iceland
2021-06-02,Johnson&Johnson,14311,Iceland
2021-06-03,Johnson&Johnson,15385,Iceland
2021-06-04,Johnson&Johnson,15926,Iceland
2021-06-05,Johnson&Johnson,15935,Iceland
2021-06-06,Johnson&Johnson,15938,Iceland
2021-06-07,Johnson&Johnson,16206,Iceland
2021-06-08,Johnson&Johnson,16290,Iceland
2021-06-09,Johnson&Johnson,16458,Iceland
2021-06-10,Johnson&Johnson,26727,Iceland
2021-06-11,Johnson&Johnson,26736,Iceland
2021-06-12,Johnson&Johnson,26742,Iceland
2021-06-13,Johnson&Johnson,26746,Iceland
2021-06-14,Johnson&Johnson,35945,Iceland
2021-06-15,Johnson&Johnson,36484,Iceland
2021-06-16,Johnson&Johnson,37594,Iceland
2021-06-17,Johnson&Johnson,37599,Iceland
2021-06-18,Johnson&Johnson,38942,Iceland
2021-06-19,Johnson&Johnson,38944,Iceland
2021-06-20,Johnson&Johnson,38947,Iceland
2021-06-21,Johnson&Johnson,39013,Iceland
2021-06-22,Johnson&Johnson,49197,Iceland
2021-06-23,Johnson&Johnson,49559,Iceland
2021-06-24,Johnson&Johnson,49957,Iceland
2021-06-25,Johnson&Johnson,49985,Iceland
2021-06-26,Johnson&Johnson,49989,Iceland
2021-06-27,Johnson&Johnson,49994,Iceland
2021-06-28,Johnson&Johnson,50032,Iceland
2021-06-29,Johnson&Johnson,50291,Iceland
2021-06-30,Johnson&Johnson,50522,Iceland
2021-07-01,Johnson&Johnson,50711,Iceland
2021-07-02,Johnson&Johnson,50745,Iceland
2021-07-03,Johnson&Johnson,50746,Iceland
2021-07-04,Johnson&Johnson,50746,Iceland
2021-07-05,Johnson&Johnson,50780,Iceland
2021-07-06,Johnson&Johnson,50865,Iceland
2021-07-07,Johnson&Johnson,52936,Iceland
2021-07-08,Johnson&Johnson,52956,Iceland
2021-07-09,Johnson&Johnson,52984,Iceland
2021-07-10,Johnson&Johnson,52986,Iceland
2021-07-11,Johnson&Johnson,52989,Iceland
2021-07-12,Johnson&Johnson,53014,Iceland
2021-07-13,Johnson&Johnson,53152,Iceland
2021-07-14,Johnson&Johnson,53221,Iceland
2021-07-15,Johnson&Johnson,53253,Iceland
2021-07-16,Johnson&Johnson,53280,Iceland
2021-07-17,Johnson&Johnson,53280,Iceland
2021-07-18,Johnson&Johnson,53280,Iceland
2021-07-19,Johnson&Johnson,53311,Iceland
2021-07-20,Johnson&Johnson,53366,Iceland
2021-07-21,Johnson&Johnson,53411,Iceland
2021-07-22,Johnson&Johnson,53423,Iceland
2021-07-23,Johnson&Johnson,53432,Iceland
2021-07-24,Johnson&Johnson,53432,Iceland
2021-07-25,Johnson&Johnson,53432,Iceland
2021-07-26,Johnson&Johnson,53447,Iceland
2021-07-27,Johnson&Johnson,53460,Iceland
2021-07-28,Johnson&Johnson,53478,Iceland
2021-07-29,Johnson&Johnson,53492,Iceland
2021-07-30,Johnson&Johnson,53501,Iceland
2021-07-31,Johnson&Johnson,53502,Iceland
2021-08-01,Johnson&Johnson,53502,Iceland
2021-08-02,Johnson&Johnson,53502,Iceland
2021-08-03,Johnson&Johnson,53513,Iceland
2021-08-04,Johnson&Johnson,53529,Iceland
2021-08-05,Johnson&Johnson,53539,Iceland
2021-08-06,Johnson&Johnson,53548,Iceland
2021-08-07,Johnson&Johnson,53548,Iceland
2021-08-08,Johnson&Johnson,53548,Iceland
2021-08-09,Johnson&Johnson,53556,Iceland
2021-08-10,Johnson&Johnson,53569,Iceland
2021-08-11,Johnson&Johnson,53592,Iceland
2021-08-12,Johnson&Johnson,53598,Iceland
2021-08-13,Johnson&Johnson,53602,Iceland
2021-08-14,Johnson&Johnson,53602,Iceland
2021-08-15,Johnson&Johnson,53602,Iceland
2021-08-16,Johnson&Johnson,53618,Iceland
2021-08-17,Johnson&Johnson,53634,Iceland
2021-08-18,Johnson&Johnson,53646,Iceland
2021-08-19,Johnson&Johnson,53662,Iceland
2021-08-20,Johnson&Johnson,53669,Iceland
2021-08-21,Johnson&Johnson,53669,Iceland
2021-08-22,Johnson&Johnson,53669,Iceland
2021-08-23,Johnson&Johnson,53676,Iceland
2021-08-24,Johnson&Johnson,53680,Iceland
2021-08-25,Johnson&Johnson,53687,Iceland
2021-08-26,Johnson&Johnson,53690,Iceland
2021-08-27,Johnson&Johnson,53697,Iceland
2021-08-28,Johnson&Johnson,53697,Iceland
2021-08-29,Johnson&Johnson,53697,Iceland
2021-08-30,Johnson&Johnson,53707,Iceland
2021-08-31,Johnson&Johnson,53709,Iceland
2021-09-01,Johnson&Johnson,53721,Iceland
2021-09-02,Johnson&Johnson,53727,Iceland
2021-09-03,Johnson&Johnson,53731,Iceland
2021-09-04,Johnson&Johnson,53731,Iceland
2021-09-05,Johnson&Johnson,53731,Iceland
2021-09-06,Johnson&Johnson,53744,Iceland
2021-09-07,Johnson&Johnson,53747,Iceland
2021-09-08,Johnson&Johnson,53756,Iceland
2021-09-09,Johnson&Johnson,53763,Iceland
2021-09-10,Johnson&Johnson,53771,Iceland
2021-09-11,Johnson&Johnson,53771,Iceland
2021-09-12,Johnson&Johnson,53771,Iceland
2021-09-13,Johnson&Johnson,53775,Iceland
2021-09-14,Johnson&Johnson,53775,Iceland
2021-09-15,Johnson&Johnson,53778,Iceland
2021-09-16,Johnson&Johnson,53780,Iceland
2021-09-17,Johnson&Johnson,53797,Iceland
2021-09-18,Johnson&Johnson,53797,Iceland
2021-09-19,Johnson&Johnson,53797,Iceland
2021-09-20,Johnson&Johnson,53814,Iceland
