location,date,vaccine,total_vaccinations
Ukraine,2021-05-02,Pfizer/BioNTech,44334
Ukraine,2021-05-02,Sinovac,61241
Ukraine,2021-05-03,Oxford/AstraZeneca,650276
Ukraine,2021-05-03,Pfizer/BioNTech,44436
Ukraine,2021-05-03,Sinovac,61598
Ukraine,2021-05-04,Oxford/AstraZeneca,652876
Ukraine,2021-05-04,Pfizer/BioNTech,44904
Ukraine,2021-05-04,Sinovac,61955
Ukraine,2021-05-05,Oxford/AstraZeneca,672960
Ukraine,2021-05-05,Pfizer/BioNTech,46632
Ukraine,2021-05-05,Sinovac,64637
Ukraine,2021-05-06,Oxford/AstraZeneca,705897
Ukraine,2021-05-06,Pfizer/BioNTech,48774
Ukraine,2021-05-06,Sinovac,67525
Ukraine,2021-05-07,Oxford/AstraZeneca,737291
Ukraine,2021-05-07,Pfizer/BioNTech,51078
Ukraine,2021-05-07,Sinovac,69873
Ukraine,2021-05-08,Oxford/AstraZeneca,740925
Ukraine,2021-05-08,Pfizer/BioNTech,51858
Ukraine,2021-05-08,Sinovac,70302
Ukraine,2021-05-09,Oxford/AstraZeneca,741805
Ukraine,2021-05-09,Pfizer/BioNTech,51858
Ukraine,2021-05-09,Sinovac,70426
Ukraine,2021-05-10,Oxford/AstraZeneca,743295
Ukraine,2021-05-10,Pfizer/BioNTech,52326
Ukraine,2021-05-10,Sinovac,70662
Ukraine,2021-05-11,Oxford/AstraZeneca,757095
Ukraine,2021-05-11,Pfizer/BioNTech,54642
Ukraine,2021-05-11,Sinovac,72810
Ukraine,2021-05-12,Oxford/AstraZeneca,772458
Ukraine,2021-05-12,Pfizer/BioNTech,57054
Ukraine,2021-05-12,Sinovac,75421
Ukraine,2021-05-13,Oxford/AstraZeneca,785918
Ukraine,2021-05-13,Pfizer/BioNTech,60756
Ukraine,2021-05-13,Sinovac,79846
Ukraine,2021-05-14,Oxford/AstraZeneca,801056
Ukraine,2021-05-14,Pfizer/BioNTech,65100
Ukraine,2021-05-14,Sinovac,84002
Ukraine,2021-05-15,Oxford/AstraZeneca,803276
Ukraine,2021-05-15,Pfizer/BioNTech,67854
Ukraine,2021-05-15,Sinovac,85192
Ukraine,2021-05-16,Oxford/AstraZeneca,804026
Ukraine,2021-05-16,Pfizer/BioNTech,69006
Ukraine,2021-05-16,Sinovac,85520
Ukraine,2021-05-17,Oxford/AstraZeneca,810750
Ukraine,2021-05-17,Pfizer/BioNTech,74190
Ukraine,2021-05-17,Sinovac,90844
Ukraine,2021-05-18,Oxford/AstraZeneca,818356
Ukraine,2021-05-18,Pfizer/BioNTech,79602
Ukraine,2021-05-18,Sinovac,96914
Ukraine,2021-05-19,Oxford/AstraZeneca,825196
Ukraine,2021-05-19,Pfizer/BioNTech,83706
Ukraine,2021-05-19,Sinovac,103913
Ukraine,2021-05-20,Oxford/AstraZeneca,831816
Ukraine,2021-05-20,Pfizer/BioNTech,88746
Ukraine,2021-05-20,Sinovac,111166
Ukraine,2021-05-21,Oxford/AstraZeneca,838426
Ukraine,2021-05-21,Pfizer/BioNTech,93072
Ukraine,2021-05-21,Sinovac,117813
Ukraine,2021-05-22,Johnson&Johnson,219
Ukraine,2021-05-22,Oxford/AstraZeneca,839366
Ukraine,2021-05-22,Pfizer/BioNTech,94298
Ukraine,2021-05-22,Sinovac,118931
Ukraine,2021-05-23,Johnson&Johnson,219
Ukraine,2021-05-23,Oxford/AstraZeneca,839766
Ukraine,2021-05-23,Pfizer/BioNTech,94818
Ukraine,2021-05-23,Sinovac,119336
Ukraine,2021-05-24,Johnson&Johnson,219
Ukraine,2021-05-24,Oxford/AstraZeneca,843688
Ukraine,2021-05-24,Pfizer/BioNTech,97956
Ukraine,2021-05-24,Sinovac,126332
Ukraine,2021-05-25,Johnson&Johnson,224
Ukraine,2021-05-25,Oxford/AstraZeneca,848268
Ukraine,2021-05-25,Pfizer/BioNTech,100848
Ukraine,2021-05-25,Sinovac,135242
Ukraine,2021-05-26,Johnson&Johnson,224
Ukraine,2021-05-26,Oxford/AstraZeneca,851668
Ukraine,2021-05-26,Pfizer/BioNTech,103998
Ukraine,2021-05-26,Sinovac,143823
Ukraine,2021-05-27,Johnson&Johnson,224
Ukraine,2021-05-27,Oxford/AstraZeneca,854719
Ukraine,2021-05-27,Pfizer/BioNTech,107148
Ukraine,2021-05-27,Sinovac,153915
Ukraine,2021-05-28,Johnson&Johnson,224
Ukraine,2021-05-28,Oxford/AstraZeneca,857699
Ukraine,2021-05-28,Pfizer/BioNTech,109791
Ukraine,2021-05-28,Sinovac,165107
Ukraine,2021-05-29,Johnson&Johnson,224
Ukraine,2021-05-29,Oxford/AstraZeneca,858539
Ukraine,2021-05-29,Pfizer/BioNTech,110234
Ukraine,2021-05-29,Sinovac,172416
Ukraine,2021-05-30,Johnson&Johnson,224
Ukraine,2021-05-30,Oxford/AstraZeneca,858829
Ukraine,2021-05-30,Pfizer/BioNTech,110276
Ukraine,2021-05-30,Sinovac,178252
Ukraine,2021-05-31,Johnson&Johnson,224
Ukraine,2021-05-31,Oxford/AstraZeneca,859989
Ukraine,2021-05-31,Pfizer/BioNTech,112089
Ukraine,2021-05-31,Sinovac,189216
Ukraine,2021-06-01,Johnson&Johnson,224
Ukraine,2021-06-01,Oxford/AstraZeneca,860659
Ukraine,2021-06-01,Pfizer/BioNTech,116031
Ukraine,2021-06-01,Sinovac,203488
Ukraine,2021-06-02,Johnson&Johnson,224
Ukraine,2021-06-02,Oxford/AstraZeneca,862199
Ukraine,2021-06-02,Pfizer/BioNTech,133047
Ukraine,2021-06-02,Sinovac,219413
Ukraine,2021-06-03,Johnson&Johnson,224
Ukraine,2021-06-03,Oxford/AstraZeneca,862969
Ukraine,2021-06-03,Pfizer/BioNTech,165536
Ukraine,2021-06-03,Sinovac,236994
Ukraine,2021-06-04,Johnson&Johnson,390
Ukraine,2021-06-04,Oxford/AstraZeneca,863629
Ukraine,2021-06-04,Pfizer/BioNTech,200463
Ukraine,2021-06-04,Sinovac,258681
Ukraine,2021-06-05,Johnson&Johnson,390
Ukraine,2021-06-05,Oxford/AstraZeneca,863849
Ukraine,2021-06-05,Pfizer/BioNTech,224606
Ukraine,2021-06-05,Sinovac,274419
Ukraine,2021-06-06,Johnson&Johnson,390
Ukraine,2021-06-06,Oxford/AstraZeneca,863919
Ukraine,2021-06-06,Pfizer/BioNTech,236169
Ukraine,2021-06-06,Sinovac,287646
Ukraine,2021-06-07,Johnson&Johnson,390
Ukraine,2021-06-07,Oxford/AstraZeneca,865399
Ukraine,2021-06-07,Pfizer/BioNTech,261198
Ukraine,2021-06-07,Sinovac,309298
Ukraine,2021-06-08,Johnson&Johnson,390
Ukraine,2021-06-08,Oxford/AstraZeneca,872509
Ukraine,2021-06-08,Pfizer/BioNTech,283853
Ukraine,2021-06-08,Sinovac,332694
Ukraine,2021-06-09,Johnson&Johnson,390
Ukraine,2021-06-09,Oxford/AstraZeneca,889371
Ukraine,2021-06-09,Pfizer/BioNTech,299946
Ukraine,2021-06-09,Sinovac,355312
Ukraine,2021-06-10,Johnson&Johnson,390
Ukraine,2021-06-10,Oxford/AstraZeneca,910909
Ukraine,2021-06-10,Pfizer/BioNTech,313624
Ukraine,2021-06-10,Sinovac,374425
Ukraine,2021-06-11,Johnson&Johnson,390
Ukraine,2021-06-11,Oxford/AstraZeneca,935501
Ukraine,2021-06-11,Pfizer/BioNTech,332036
Ukraine,2021-06-11,Sinovac,393483
Ukraine,2021-06-12,Johnson&Johnson,390
Ukraine,2021-06-12,Oxford/AstraZeneca,941608
Ukraine,2021-06-12,Pfizer/BioNTech,339578
Ukraine,2021-06-12,Sinovac,414704
Ukraine,2021-06-13,Johnson&Johnson,390
Ukraine,2021-06-13,Oxford/AstraZeneca,943358
Ukraine,2021-06-13,Pfizer/BioNTech,341688
Ukraine,2021-06-13,Sinovac,433063
Ukraine,2021-06-14,Johnson&Johnson,390
Ukraine,2021-06-14,Oxford/AstraZeneca,963186
Ukraine,2021-06-14,Pfizer/BioNTech,357746
Ukraine,2021-06-14,Sinovac,447234
Ukraine,2021-06-15,Johnson&Johnson,390
Ukraine,2021-06-15,Oxford/AstraZeneca,988209
Ukraine,2021-06-15,Pfizer/BioNTech,378252
Ukraine,2021-06-15,Sinovac,464296
Ukraine,2021-06-16,Johnson&Johnson,390
Ukraine,2021-06-16,Oxford/AstraZeneca,1011627
Ukraine,2021-06-16,Pfizer/BioNTech,411508
Ukraine,2021-06-16,Sinovac,484160
Ukraine,2021-06-17,Johnson&Johnson,390
Ukraine,2021-06-17,Oxford/AstraZeneca,1031402
Ukraine,2021-06-17,Pfizer/BioNTech,446096
Ukraine,2021-06-17,Sinovac,511510
Ukraine,2021-06-18,Johnson&Johnson,390
Ukraine,2021-06-18,Oxford/AstraZeneca,1047004
Ukraine,2021-06-18,Pfizer/BioNTech,475790
Ukraine,2021-06-18,Sinovac,533315
Ukraine,2021-06-19,Johnson&Johnson,390
Ukraine,2021-06-19,Oxford/AstraZeneca,1050444
Ukraine,2021-06-19,Pfizer/BioNTech,483200
Ukraine,2021-06-19,Sinovac,548068
Ukraine,2021-06-20,Johnson&Johnson,390
Ukraine,2021-06-20,Oxford/AstraZeneca,1051084
Ukraine,2021-06-20,Pfizer/BioNTech,484352
Ukraine,2021-06-20,Sinovac,550666
Ukraine,2021-06-21,Johnson&Johnson,390
Ukraine,2021-06-21,Oxford/AstraZeneca,1052423
Ukraine,2021-06-21,Pfizer/BioNTech,487452
Ukraine,2021-06-21,Sinovac,555193
Ukraine,2021-06-22,Johnson&Johnson,390
Ukraine,2021-06-22,Oxford/AstraZeneca,1075700
Ukraine,2021-06-22,Pfizer/BioNTech,502416
Ukraine,2021-06-22,Sinovac,570738
Ukraine,2021-06-23,Johnson&Johnson,390
Ukraine,2021-06-23,Oxford/AstraZeneca,1099804
Ukraine,2021-06-23,Pfizer/BioNTech,537529
Ukraine,2021-06-23,Sinovac,591446
Ukraine,2021-06-24,Johnson&Johnson,390
Ukraine,2021-06-24,Oxford/AstraZeneca,1121518
Ukraine,2021-06-24,Pfizer/BioNTech,584630
Ukraine,2021-06-24,Sinovac,618807
Ukraine,2021-06-25,Johnson&Johnson,390
Ukraine,2021-06-25,Oxford/AstraZeneca,1141297
Ukraine,2021-06-25,Pfizer/BioNTech,631236
Ukraine,2021-06-25,Sinovac,649552
Ukraine,2021-06-26,Johnson&Johnson,390
Ukraine,2021-06-26,Oxford/AstraZeneca,1143768
Ukraine,2021-06-26,Pfizer/BioNTech,652893
Ukraine,2021-06-26,Sinovac,669084
Ukraine,2021-06-27,Johnson&Johnson,390
Ukraine,2021-06-27,Oxford/AstraZeneca,1144288
Ukraine,2021-06-27,Pfizer/BioNTech,659260
Ukraine,2021-06-27,Sinovac,680828
Ukraine,2021-06-28,Johnson&Johnson,390
Ukraine,2021-06-28,Oxford/AstraZeneca,1145238
Ukraine,2021-06-28,Pfizer/BioNTech,669461
Ukraine,2021-06-28,Sinovac,686742
Ukraine,2021-06-29,Johnson&Johnson,390
Ukraine,2021-06-29,Oxford/AstraZeneca,1164645
Ukraine,2021-06-29,Pfizer/BioNTech,703793
Ukraine,2021-06-29,Sinovac,714640
Ukraine,2021-06-30,Johnson&Johnson,390
Ukraine,2021-06-30,Oxford/AstraZeneca,1183769
Ukraine,2021-06-30,Pfizer/BioNTech,746442
Ukraine,2021-06-30,Sinovac,746053
Ukraine,2021-07-01,Johnson&Johnson,390
Ukraine,2021-07-01,Oxford/AstraZeneca,1203333
Ukraine,2021-07-01,Pfizer/BioNTech,783221
Ukraine,2021-07-01,Sinovac,780669
Ukraine,2021-07-02,Johnson&Johnson,390
Ukraine,2021-07-02,Oxford/AstraZeneca,1219371
Ukraine,2021-07-02,Pfizer/BioNTech,825836
Ukraine,2021-07-02,Sinovac,816563
Ukraine,2021-07-03,Johnson&Johnson,390
Ukraine,2021-07-03,Oxford/AstraZeneca,1221468
Ukraine,2021-07-03,Pfizer/BioNTech,838120
Ukraine,2021-07-03,Sinovac,841039
Ukraine,2021-07-04,Johnson&Johnson,390
Ukraine,2021-07-04,Oxford/AstraZeneca,1222068
Ukraine,2021-07-04,Pfizer/BioNTech,840418
Ukraine,2021-07-04,Sinovac,862504
Ukraine,2021-07-05,Johnson&Johnson,390
Ukraine,2021-07-05,Oxford/AstraZeneca,1235890
Ukraine,2021-07-05,Pfizer/BioNTech,870438
Ukraine,2021-07-05,Sinovac,891896
Ukraine,2021-07-06,Johnson&Johnson,390
Ukraine,2021-07-06,Oxford/AstraZeneca,1252717
Ukraine,2021-07-06,Pfizer/BioNTech,914188
Ukraine,2021-07-06,Sinovac,924873
Ukraine,2021-07-07,Johnson&Johnson,390
Ukraine,2021-07-07,Oxford/AstraZeneca,1266833
Ukraine,2021-07-07,Pfizer/BioNTech,969236
Ukraine,2021-07-07,Sinovac,960389
Ukraine,2021-07-08,Johnson&Johnson,390
Ukraine,2021-07-08,Oxford/AstraZeneca,1280822
Ukraine,2021-07-08,Pfizer/BioNTech,1029164
Ukraine,2021-07-08,Sinovac,995632
Ukraine,2021-07-09,Johnson&Johnson,390
Ukraine,2021-07-09,Oxford/AstraZeneca,1293130
Ukraine,2021-07-09,Pfizer/BioNTech,1095678
Ukraine,2021-07-09,Sinovac,1031470
Ukraine,2021-07-10,Johnson&Johnson,390
Ukraine,2021-07-10,Oxford/AstraZeneca,1294140
Ukraine,2021-07-10,Pfizer/BioNTech,1111448
Ukraine,2021-07-10,Sinovac,1056998
Ukraine,2021-07-11,Johnson&Johnson,390
Ukraine,2021-07-11,Oxford/AstraZeneca,1294390
Ukraine,2021-07-11,Pfizer/BioNTech,1117924
Ukraine,2021-07-11,Sinovac,1076628
Ukraine,2021-07-12,Johnson&Johnson,390
Ukraine,2021-07-12,Oxford/AstraZeneca,1305288
Ukraine,2021-07-12,Pfizer/BioNTech,1164639
Ukraine,2021-07-12,Sinovac,1102192
Ukraine,2021-07-13,Johnson&Johnson,478
Ukraine,2021-07-13,Oxford/AstraZeneca,1316814
Ukraine,2021-07-13,Pfizer/BioNTech,1222539
Ukraine,2021-07-13,Sinovac,1133924
Ukraine,2021-07-14,Johnson&Johnson,478
Ukraine,2021-07-14,Oxford/AstraZeneca,1327651
Ukraine,2021-07-14,Pfizer/BioNTech,1286834
Ukraine,2021-07-14,Sinovac,1167551
Ukraine,2021-07-15,Johnson&Johnson,478
Ukraine,2021-07-15,Oxford/AstraZeneca,1339669
Ukraine,2021-07-15,Pfizer/BioNTech,1351864
Ukraine,2021-07-15,Sinovac,1207879
Ukraine,2021-07-16,Johnson&Johnson,478
Ukraine,2021-07-16,Oxford/AstraZeneca,1350575
Ukraine,2021-07-16,Pfizer/BioNTech,1415915
Ukraine,2021-07-16,Sinovac,1244072
Ukraine,2021-07-17,Johnson&Johnson,478
Ukraine,2021-07-17,Oxford/AstraZeneca,1352135
Ukraine,2021-07-17,Pfizer/BioNTech,1443791
Ukraine,2021-07-17,Sinovac,1265071
Ukraine,2021-07-18,Johnson&Johnson,478
Ukraine,2021-07-18,Oxford/AstraZeneca,1352425
Ukraine,2021-07-18,Pfizer/BioNTech,1467410
Ukraine,2021-07-18,Sinovac,1278335
Ukraine,2021-07-19,Johnson&Johnson,478
Ukraine,2021-07-19,Oxford/AstraZeneca,1362511
Ukraine,2021-07-19,Pfizer/BioNTech,1509177
Ukraine,2021-07-19,Sinovac,1307497
Ukraine,2021-07-20,Johnson&Johnson,478
Ukraine,2021-07-20,Moderna,1620
Ukraine,2021-07-20,Oxford/AstraZeneca,1377495
Ukraine,2021-07-20,Pfizer/BioNTech,1554447
Ukraine,2021-07-20,Sinovac,1345626
Ukraine,2021-07-21,Johnson&Johnson,478
Ukraine,2021-07-21,Moderna,13062
Ukraine,2021-07-21,Oxford/AstraZeneca,1401969
Ukraine,2021-07-21,Pfizer/BioNTech,1599785
Ukraine,2021-07-21,Sinovac,1384462
Ukraine,2021-07-22,Johnson&Johnson,478
Ukraine,2021-07-22,Moderna,39960
Ukraine,2021-07-22,Oxford/AstraZeneca,1432043
Ukraine,2021-07-22,Pfizer/BioNTech,1641800
Ukraine,2021-07-22,Sinovac,1424916
Ukraine,2021-07-23,Johnson&Johnson,478
Ukraine,2021-07-23,Moderna,77752
Ukraine,2021-07-23,Oxford/AstraZeneca,1459287
Ukraine,2021-07-23,Pfizer/BioNTech,1689210
Ukraine,2021-07-23,Sinovac,1465145
Ukraine,2021-07-24,Johnson&Johnson,478
Ukraine,2021-07-24,Moderna,99462
Ukraine,2021-07-24,Oxford/AstraZeneca,1463592
Ukraine,2021-07-24,Pfizer/BioNTech,1715752
Ukraine,2021-07-24,Sinovac,1484159
Ukraine,2021-07-25,Johnson&Johnson,478
Ukraine,2021-07-25,Moderna,116720
Ukraine,2021-07-25,Oxford/AstraZeneca,1464572
Ukraine,2021-07-25,Pfizer/BioNTech,1731433
Ukraine,2021-07-25,Sinovac,1499297
Ukraine,2021-07-26,Johnson&Johnson,478
Ukraine,2021-07-26,Moderna,156971
Ukraine,2021-07-26,Oxford/AstraZeneca,1483311
Ukraine,2021-07-26,Pfizer/BioNTech,1770234
Ukraine,2021-07-26,Sinovac,1527602
Ukraine,2021-07-27,Johnson&Johnson,478
Ukraine,2021-07-27,Moderna,205264
Ukraine,2021-07-27,Oxford/AstraZeneca,1505280
Ukraine,2021-07-27,Pfizer/BioNTech,1810880
Ukraine,2021-07-27,Sinovac,1560022
Ukraine,2021-07-28,Johnson&Johnson,497
Ukraine,2021-07-28,Moderna,255290
Ukraine,2021-07-28,Oxford/AstraZeneca,1528400
Ukraine,2021-07-28,Pfizer/BioNTech,1848966
Ukraine,2021-07-28,Sinovac,1592718
Ukraine,2021-07-29,Johnson&Johnson,497
Ukraine,2021-07-29,Moderna,306758
Ukraine,2021-07-29,Oxford/AstraZeneca,1552611
Ukraine,2021-07-29,Pfizer/BioNTech,1888177
Ukraine,2021-07-29,Sinovac,1628081
Ukraine,2021-07-30,Johnson&Johnson,497
Ukraine,2021-07-30,Moderna,358445
Ukraine,2021-07-30,Oxford/AstraZeneca,1570729
Ukraine,2021-07-30,Pfizer/BioNTech,1935512
Ukraine,2021-07-30,Sinovac,1661021
Ukraine,2021-07-31,Johnson&Johnson,497
Ukraine,2021-07-31,Moderna,384397
Ukraine,2021-07-31,Oxford/AstraZeneca,1576178
Ukraine,2021-07-31,Pfizer/BioNTech,1955134
Ukraine,2021-07-31,Sinovac,1678497
Ukraine,2021-08-01,Johnson&Johnson,497
Ukraine,2021-08-01,Moderna,401037
Ukraine,2021-08-01,Oxford/AstraZeneca,1576830
Ukraine,2021-08-01,Pfizer/BioNTech,1965250
Ukraine,2021-08-01,Sinovac,1689169
Ukraine,2021-08-02,Johnson&Johnson,497
Ukraine,2021-08-02,Moderna,441688
Ukraine,2021-08-02,Oxford/AstraZeneca,1584341
Ukraine,2021-08-02,Pfizer/BioNTech,2014405
Ukraine,2021-08-02,Sinovac,1717013
Ukraine,2021-08-03,Johnson&Johnson,497
Ukraine,2021-08-03,Moderna,494610
Ukraine,2021-08-03,Oxford/AstraZeneca,1593446
Ukraine,2021-08-03,Pfizer/BioNTech,2071495
Ukraine,2021-08-03,Sinovac,1751154
Ukraine,2021-08-04,Johnson&Johnson,497
Ukraine,2021-08-04,Moderna,550215
Ukraine,2021-08-04,Oxford/AstraZeneca,1603004
Ukraine,2021-08-04,Pfizer/BioNTech,2130956
Ukraine,2021-08-04,Sinovac,1785651
Ukraine,2021-08-05,Johnson&Johnson,497
Ukraine,2021-08-05,Moderna,609594
Ukraine,2021-08-05,Oxford/AstraZeneca,1613255
Ukraine,2021-08-05,Pfizer/BioNTech,2192546
Ukraine,2021-08-05,Sinovac,1821814
Ukraine,2021-08-06,Johnson&Johnson,1997
Ukraine,2021-08-06,Moderna,668690
Ukraine,2021-08-06,Oxford/AstraZeneca,1623104
Ukraine,2021-08-06,Pfizer/BioNTech,2257420
Ukraine,2021-08-06,Sinovac,1857097
Ukraine,2021-08-07,Johnson&Johnson,3497
Ukraine,2021-08-07,Moderna,697483
Ukraine,2021-08-07,Oxford/AstraZeneca,1625391
Ukraine,2021-08-07,Pfizer/BioNTech,2286224
Ukraine,2021-08-07,Sinovac,1874678
Ukraine,2021-08-08,Johnson&Johnson,5497
Ukraine,2021-08-08,Moderna,714930
Ukraine,2021-08-08,Oxford/AstraZeneca,1626160
Ukraine,2021-08-08,Pfizer/BioNTech,2305795
Ukraine,2021-08-08,Sinovac,1886336
Ukraine,2021-08-09,Johnson&Johnson,5497
Ukraine,2021-08-09,Moderna,763868
Ukraine,2021-08-09,Oxford/AstraZeneca,1632996
Ukraine,2021-08-09,Pfizer/BioNTech,2358898
Ukraine,2021-08-09,Sinovac,1917467
Ukraine,2021-08-10,Johnson&Johnson,5497
Ukraine,2021-08-10,Moderna,823606
Ukraine,2021-08-10,Oxford/AstraZeneca,1641608
Ukraine,2021-08-10,Pfizer/BioNTech,2418395
Ukraine,2021-08-10,Sinovac,1957293
Ukraine,2021-08-11,Johnson&Johnson,7497
Ukraine,2021-08-11,Moderna,878149
Ukraine,2021-08-11,Oxford/AstraZeneca,1650551
Ukraine,2021-08-11,Pfizer/BioNTech,2475466
Ukraine,2021-08-11,Sinovac,1996785
Ukraine,2021-08-12,Johnson&Johnson,8497
Ukraine,2021-08-12,Moderna,937741
Ukraine,2021-08-12,Oxford/AstraZeneca,1658937
Ukraine,2021-08-12,Pfizer/BioNTech,2527848
Ukraine,2021-08-12,Sinovac,2038735
Ukraine,2021-08-13,Johnson&Johnson,10497
Ukraine,2021-08-13,Moderna,993492
Ukraine,2021-08-13,Oxford/AstraZeneca,1667224
Ukraine,2021-08-13,Pfizer/BioNTech,2581594
Ukraine,2021-08-13,Sinovac,2080743
Ukraine,2021-08-14,Johnson&Johnson,11497
Ukraine,2021-08-14,Moderna,1018316
Ukraine,2021-08-14,Oxford/AstraZeneca,1669542
Ukraine,2021-08-14,Pfizer/BioNTech,2611707
Ukraine,2021-08-14,Sinovac,2098636
Ukraine,2021-08-15,Johnson&Johnson,12997
Ukraine,2021-08-15,Moderna,1037116
Ukraine,2021-08-15,Oxford/AstraZeneca,1670630
