location,date,vaccine,total_vaccinations
France,2021-07-16,Pfizer/BioNTech,50216440
France,2021-07-17,Johnson&Johnson,707806
France,2021-07-17,Moderna,6158653
France,2021-07-17,Oxford/AstraZeneca,7492688
France,2021-07-17,Pfizer/BioNTech,50715696
France,2021-07-18,Johnson&Johnson,709088
France,2021-07-18,Moderna,6169607
France,2021-07-18,Oxford/AstraZeneca,7495510
France,2021-07-18,Pfizer/BioNTech,50924988
France,2021-07-19,Johnson&Johnson,721868
France,2021-07-19,Moderna,6231249
France,2021-07-19,Oxford/AstraZeneca,7513984
France,2021-07-19,Pfizer/BioNTech,51542436
France,2021-07-20,Johnson&Johnson,739010
France,2021-07-20,Moderna,6327788
France,2021-07-20,Oxford/AstraZeneca,7543001
France,2021-07-20,Pfizer/BioNTech,52228871
France,2021-07-21,Johnson&Johnson,754388
France,2021-07-21,Moderna,6407743
France,2021-07-21,Oxford/AstraZeneca,7564365
France,2021-07-21,Pfizer/BioNTech,52915340
France,2021-07-22,Johnson&Johnson,772448
France,2021-07-22,Moderna,6505027
France,2021-07-22,Oxford/AstraZeneca,7594000
France,2021-07-22,Pfizer/BioNTech,53598731
France,2021-07-23,Johnson&Johnson,792621
France,2021-07-23,Moderna,6622429
France,2021-07-23,Oxford/AstraZeneca,7626729
France,2021-07-23,Pfizer/BioNTech,54289515
France,2021-07-24,Johnson&Johnson,801722
France,2021-07-24,Moderna,6680074
France,2021-07-24,Oxford/AstraZeneca,7634547
France,2021-07-24,Pfizer/BioNTech,54769874
France,2021-07-25,Johnson&Johnson,802942
France,2021-07-25,Moderna,6689413
France,2021-07-25,Oxford/AstraZeneca,7636074
France,2021-07-25,Pfizer/BioNTech,54958607
France,2021-07-26,Johnson&Johnson,813691
France,2021-07-26,Moderna,6748127
France,2021-07-26,Oxford/AstraZeneca,7647647
France,2021-07-26,Pfizer/BioNTech,55548384
France,2021-07-27,Johnson&Johnson,827967
France,2021-07-27,Moderna,6845129
France,2021-07-27,Oxford/AstraZeneca,7665773
France,2021-07-27,Pfizer/BioNTech,56202571
France,2021-07-28,Johnson&Johnson,840440
France,2021-07-28,Moderna,6926828
France,2021-07-28,Oxford/AstraZeneca,7678843
France,2021-07-28,Pfizer/BioNTech,56843826
France,2021-07-29,Johnson&Johnson,854247
France,2021-07-29,Moderna,7027990
France,2021-07-29,Oxford/AstraZeneca,7695838
France,2021-07-29,Pfizer/BioNTech,57477236
France,2021-07-30,Johnson&Johnson,869489
France,2021-07-30,Moderna,7140156
France,2021-07-30,Oxford/AstraZeneca,7715086
France,2021-07-30,Pfizer/BioNTech,58094576
France,2021-07-31,Johnson&Johnson,876122
France,2021-07-31,Moderna,7190986
France,2021-07-31,Oxford/AstraZeneca,7719200
France,2021-07-31,Pfizer/BioNTech,58503085
France,2021-08-01,Johnson&Johnson,876930
France,2021-08-01,Moderna,7198542
France,2021-08-01,Oxford/AstraZeneca,7719747
France,2021-08-01,Pfizer/BioNTech,58654963
France,2021-08-02,Johnson&Johnson,884544
France,2021-08-02,Moderna,7250392
France,2021-08-02,Oxford/AstraZeneca,7725281
France,2021-08-02,Pfizer/BioNTech,59162658
France,2021-08-03,Johnson&Johnson,894890
France,2021-08-03,Moderna,7334493
France,2021-08-03,Oxford/AstraZeneca,7733332
France,2021-08-03,Pfizer/BioNTech,59700804
France,2021-08-04,Johnson&Johnson,904022
France,2021-08-04,Moderna,7401854
France,2021-08-04,Oxford/AstraZeneca,7738634
France,2021-08-04,Pfizer/BioNTech,60212261
France,2021-08-05,Johnson&Johnson,913281
France,2021-08-05,Moderna,7488057
France,2021-08-05,Oxford/AstraZeneca,7742775
France,2021-08-05,Pfizer/BioNTech,60705881
France,2021-08-06,Johnson&Johnson,923017
France,2021-08-06,Moderna,7588564
France,2021-08-06,Oxford/AstraZeneca,7747997
France,2021-08-06,Pfizer/BioNTech,61220857
France,2021-08-07,Johnson&Johnson,927728
France,2021-08-07,Moderna,7631265
France,2021-08-07,Oxford/AstraZeneca,7750104
France,2021-08-07,Pfizer/BioNTech,61561741
France,2021-08-08,Johnson&Johnson,928742
France,2021-08-08,Moderna,7638708
France,2021-08-08,Oxford/AstraZeneca,7750641
France,2021-08-08,Pfizer/BioNTech,61688990
France,2021-08-09,Johnson&Johnson,934580
France,2021-08-09,Moderna,7689110
France,2021-08-09,Oxford/AstraZeneca,7753415
France,2021-08-09,Pfizer/BioNTech,62147394
France,2021-08-10,Johnson&Johnson,942977
France,2021-08-10,Moderna,7767609
France,2021-08-10,Oxford/AstraZeneca,7757619
France,2021-08-10,Pfizer/BioNTech,62639314
France,2021-08-11,Johnson&Johnson,950639
France,2021-08-11,Moderna,7828027
France,2021-08-11,Oxford/AstraZeneca,7760568
France,2021-08-11,Pfizer/BioNTech,63106885
France,2021-08-12,Johnson&Johnson,958833
France,2021-08-12,Moderna,7905698
France,2021-08-12,Oxford/AstraZeneca,7763425
France,2021-08-12,Pfizer/BioNTech,63567041
France,2021-08-13,Johnson&Johnson,965978
France,2021-08-13,Moderna,7984617
France,2021-08-13,Oxford/AstraZeneca,7765929
France,2021-08-13,Pfizer/BioNTech,64005320
France,2021-08-14,Johnson&Johnson,969522
France,2021-08-14,Moderna,8025757
France,2021-08-14,Oxford/AstraZeneca,7766999
France,2021-08-14,Pfizer/BioNTech,64302466
France,2021-08-15,Johnson&Johnson,970147
France,2021-08-15,Moderna,8032630
France,2021-08-15,Oxford/AstraZeneca,7767185
France,2021-08-15,Pfizer/BioNTech,64383107
France,2021-08-16,Johnson&Johnson,973904
France,2021-08-16,Moderna,8085103
France,2021-08-16,Oxford/AstraZeneca,7768377
France,2021-08-16,Pfizer/BioNTech,64829727
France,2021-08-17,Johnson&Johnson,979257
France,2021-08-17,Moderna,8166970
France,2021-08-17,Oxford/AstraZeneca,7770015
France,2021-08-17,Pfizer/BioNTech,65293028
France,2021-08-18,Johnson&Johnson,984184
France,2021-08-18,Moderna,8235716
France,2021-08-18,Oxford/AstraZeneca,7771506
France,2021-08-18,Pfizer/BioNTech,65741024
France,2021-08-19,Johnson&Johnson,989413
France,2021-08-19,Moderna,8319847
France,2021-08-19,Oxford/AstraZeneca,7773074
France,2021-08-19,Pfizer/BioNTech,66167198
France,2021-08-20,Johnson&Johnson,994369
France,2021-08-20,Moderna,8416043
France,2021-08-20,Oxford/AstraZeneca,7774844
France,2021-08-20,Pfizer/BioNTech,66615111
France,2021-08-21,Johnson&Johnson,996530
France,2021-08-21,Moderna,8458458
France,2021-08-21,Oxford/AstraZeneca,7775495
France,2021-08-21,Pfizer/BioNTech,66912421
France,2021-08-22,Johnson&Johnson,996876
France,2021-08-22,Moderna,8465672
France,2021-08-22,Oxford/AstraZeneca,7775685
France,2021-08-22,Pfizer/BioNTech,67023634
France,2021-08-23,Johnson&Johnson,999534
France,2021-08-23,Moderna,8520096
France,2021-08-23,Oxford/AstraZeneca,7776713
France,2021-08-23,Pfizer/BioNTech,67463614
France,2021-08-24,Johnson&Johnson,1003067
France,2021-08-24,Moderna,8608197
France,2021-08-24,Oxford/AstraZeneca,7777781
France,2021-08-24,Pfizer/BioNTech,67910514
France,2021-08-25,Johnson&Johnson,1006451
France,2021-08-25,Moderna,8677709
France,2021-08-25,Oxford/AstraZeneca,7778722
France,2021-08-25,Pfizer/BioNTech,68338398
France,2021-08-26,Johnson&Johnson,1010007
France,2021-08-26,Moderna,8766006
France,2021-08-26,Oxford/AstraZeneca,7779745
France,2021-08-26,Pfizer/BioNTech,68731278
France,2021-08-27,Johnson&Johnson,1013470
France,2021-08-27,Moderna,8868790
France,2021-08-27,Oxford/AstraZeneca,7780852
France,2021-08-27,Pfizer/BioNTech,69160443
France,2021-08-28,Johnson&Johnson,1015097
France,2021-08-28,Moderna,8915182
France,2021-08-28,Oxford/AstraZeneca,7781287
France,2021-08-28,Pfizer/BioNTech,69452667
France,2021-08-29,Johnson&Johnson,1015454
France,2021-08-29,Moderna,8922949
France,2021-08-29,Oxford/AstraZeneca,7781446
France,2021-08-29,Pfizer/BioNTech,69554939
France,2021-08-30,Johnson&Johnson,1017325
France,2021-08-30,Moderna,8979416
France,2021-08-30,Oxford/AstraZeneca,7782096
France,2021-08-30,Pfizer/BioNTech,69941110
France,2021-08-31,Johnson&Johnson,1019678
France,2021-08-31,Moderna,9065730
France,2021-08-31,Oxford/AstraZeneca,7782899
France,2021-08-31,Pfizer/BioNTech,70323806
France,2021-09-01,Johnson&Johnson,1021624
France,2021-09-01,Moderna,9128239
France,2021-09-01,Oxford/AstraZeneca,7783446
France,2021-09-01,Pfizer/BioNTech,70696022
France,2021-09-02,Johnson&Johnson,1023833
France,2021-09-02,Moderna,9204089
France,2021-09-02,Oxford/AstraZeneca,7784164
France,2021-09-02,Pfizer/BioNTech,70997013
France,2021-09-03,Johnson&Johnson,1026135
France,2021-09-03,Moderna,9304632
France,2021-09-03,Oxford/AstraZeneca,7784851
France,2021-09-03,Pfizer/BioNTech,71330857
France,2021-09-04,Johnson&Johnson,1027463
France,2021-09-04,Moderna,9350307
France,2021-09-04,Oxford/AstraZeneca,7785165
France,2021-09-04,Pfizer/BioNTech,71602081
France,2021-09-05,Johnson&Johnson,1027841
France,2021-09-05,Moderna,9356512
France,2021-09-05,Oxford/AstraZeneca,7785245
France,2021-09-05,Pfizer/BioNTech,71665652
France,2021-09-06,Johnson&Johnson,1029471
France,2021-09-06,Moderna,9400953
France,2021-09-06,Oxford/AstraZeneca,7785707
France,2021-09-06,Pfizer/BioNTech,71903556
France,2021-09-07,Johnson&Johnson,1031042
France,2021-09-07,Moderna,9465942
France,2021-09-07,Oxford/AstraZeneca,7786286
France,2021-09-07,Pfizer/BioNTech,72125225
France,2021-09-08,Johnson&Johnson,1032224
France,2021-09-08,Moderna,9517730
France,2021-09-08,Oxford/AstraZeneca,7786712
France,2021-09-08,Pfizer/BioNTech,72393451
France,2021-09-09,Johnson&Johnson,1033531
France,2021-09-09,Moderna,9583353
France,2021-09-09,Oxford/AstraZeneca,7787159
France,2021-09-09,Pfizer/BioNTech,72596347
France,2021-09-10,Johnson&Johnson,1034964
France,2021-09-10,Moderna,9667658
France,2021-09-10,Oxford/AstraZeneca,7787656
France,2021-09-10,Pfizer/BioNTech,72840817
France,2021-09-11,Johnson&Johnson,1035663
France,2021-09-11,Moderna,9705555
France,2021-09-11,Oxford/AstraZeneca,7787926
France,2021-09-11,Pfizer/BioNTech,73047988
France,2021-09-12,Johnson&Johnson,1035797
France,2021-09-12,Moderna,9710466
France,2021-09-12,Oxford/AstraZeneca,7787986
France,2021-09-12,Pfizer/BioNTech,73089993
France,2021-09-13,Johnson&Johnson,1036903
France,2021-09-13,Moderna,9745975
France,2021-09-13,Oxford/AstraZeneca,7788354
France,2021-09-13,Pfizer/BioNTech,73282161
France,2021-09-14,Johnson&Johnson,1038063
France,2021-09-14,Moderna,9802155
France,2021-09-14,Oxford/AstraZeneca,7788671
France,2021-09-14,Pfizer/BioNTech,73479333
France,2021-09-15,Johnson&Johnson,1038989
France,2021-09-15,Moderna,9850362
France,2021-09-15,Oxford/AstraZeneca,7788952
France,2021-09-15,Pfizer/BioNTech,73725414
France,2021-09-16,Johnson&Johnson,1039731
France,2021-09-16,Moderna,9905733
France,2021-09-16,Oxford/AstraZeneca,7789318
France,2021-09-16,Pfizer/BioNTech,73903505
France,2021-09-17,Johnson&Johnson,1040464
France,2021-09-17,Moderna,9982236
France,2021-09-17,Oxford/AstraZeneca,7789700
France,2021-09-17,Pfizer/BioNTech,74108546
France,2021-09-18,Johnson&Johnson,1040879
France,2021-09-18,Moderna,10016621
France,2021-09-18,Oxford/AstraZeneca,7789885
France,2021-09-18,Pfizer/BioNTech,74275688
France,2021-09-19,Johnson&Johnson,1041039
France,2021-09-19,Moderna,10020888
France,2021-09-19,Oxford/AstraZeneca,7789923
France,2021-09-19,Pfizer/BioNTech,74304970
France,2021-09-20,Johnson&Johnson,1041386
France,2021-09-20,Moderna,10050924
France,2021-09-20,Oxford/AstraZeneca,7790178
France,2021-09-20,Pfizer/BioNTech,74458931
France,2021-09-21,Johnson&Johnson,1041744
France,2021-09-21,Moderna,10098531
France,2021-09-21,Oxford/AstraZeneca,7790482
France,2021-09-21,Pfizer/BioNTech,74614730
France,2021-09-22,Johnson&Johnson,1042065
France,2021-09-22,Moderna,10136866
France,2021-09-22,Oxford/AstraZeneca,7790729
France,2021-09-22,Pfizer/BioNTech,74817989
France,2021-09-23,Johnson&Johnson,1042459
France,2021-09-23,Moderna,10184175
France,2021-09-23,Oxford/AstraZeneca,7791019
France,2021-09-23,Pfizer/BioNTech,74963095
France,2021-09-24,Johnson&Johnson,1042823
France,2021-09-24,Moderna,10252690
France,2021-09-24,Oxford/AstraZeneca,7791350
France,2021-09-24,Pfizer/BioNTech,75130019
France,2021-09-25,Johnson&Johnson,1043068
France,2021-09-25,Moderna,10282379
France,2021-09-25,Oxford/AstraZeneca,7791522
France,2021-09-25,Pfizer/BioNTech,75265199
France,2021-09-26,Johnson&Johnson,1043118
France,2021-09-26,Moderna,10286516
France,2021-09-26,Oxford/AstraZeneca,7791565
France,2021-09-26,Pfizer/BioNTech,75286217
France,2021-09-27,Johnson&Johnson,1043340
France,2021-09-27,Moderna,10313452
France,2021-09-27,Oxford/AstraZeneca,7791859
France,2021-09-27,Pfizer/BioNTech,75414818
France,2021-09-28,Johnson&Johnson,1043594
France,2021-09-28,Moderna,10355861
France,2021-09-28,Oxford/AstraZeneca,7792137
France,2021-09-28,Pfizer/BioNTech,75535556
France,2021-09-29,Johnson&Johnson,1043909
France,2021-09-29,Moderna,10390133
France,2021-09-29,Oxford/AstraZeneca,7792365
France,2021-09-29,Pfizer/BioNTech,75696104
France,2021-09-30,Johnson&Johnson,1044224
France,2021-09-30,Moderna,10435041
France,2021-09-30,Oxford/AstraZeneca,7792574
France,2021-09-30,Pfizer/BioNTech,75811558
France,2021-10-01,Johnson&Johnson,1044550
France,2021-10-01,Moderna,10497068
France,2021-10-01,Oxford/AstraZeneca,7792752
France,2021-10-01,Pfizer/BioNTech,75957681
France,2021-10-02,Johnson&Johnson,1044711
France,2021-10-02,Moderna,10524369
France,2021-10-02,Oxford/AstraZeneca,7792840
France,2021-10-02,Pfizer/BioNTech,76065488
France,2021-10-03,Johnson&Johnson,1044770
France,2021-10-03,Moderna,10527663
France,2021-10-03,Oxford/AstraZeneca,7792860
France,2021-10-03,Pfizer/BioNTech,76080180
France,2021-10-04,Johnson&Johnson,1045048
France,2021-10-04,Moderna,10552862
France,2021-10-04,Oxford/AstraZeneca,7793021
France,2021-10-04,Pfizer/BioNTech,76194237
France,2021-10-05,Johnson&Johnson,1045246
France,2021-10-05,Moderna,10595365
France,2021-10-05,Oxford/AstraZeneca,7793182
France,2021-10-05,Pfizer/BioNTech,76305217
France,2021-10-06,Johnson&Johnson,1045447
France,2021-10-06,Moderna,10628961
France,2021-10-06,Oxford/AstraZeneca,7793352
France,2021-10-06,Pfizer/BioNTech,76454141
France,2021-10-07,Johnson&Johnson,1045659
France,2021-10-07,Moderna,10672449
France,2021-10-07,Oxford/AstraZeneca,7793496
France,2021-10-07,Pfizer/BioNTech,76564311
France,2021-10-08,Johnson&Johnson,1045944
France,2021-10-08,Moderna,10734801
France,2021-10-08,Oxford/AstraZeneca,7793654
France,2021-10-08,Pfizer/BioNTech,76713796
France,2021-10-09,Johnson&Johnson,1046088
France,2021-10-09,Moderna,10759425
France,2021-10-09,Oxford/AstraZeneca,7793729
France,2021-10-09,Pfizer/BioNTech,76813066
France,2021-10-10,Johnson&Johnson,1046147
France,2021-10-10,Moderna,10762388
France,2021-10-10,Oxford/AstraZeneca,7793740
France,2021-10-10,Pfizer/BioNTech,76824165
France,2021-10-11,Johnson&Johnson,1046338
France,2021-10-11,Moderna,10785752
France,2021-10-11,Oxford/AstraZeneca,7793870
France,2021-10-11,Pfizer/BioNTech,76937897
France,2021-10-12,Johnson&Johnson,1046492
France,2021-10-12,Moderna,10823638
France,2021-10-12,Oxford/AstraZeneca,7793973
France,2021-10-12,Pfizer/BioNTech,77051978
France,2021-10-13,Johnson&Johnson,1046660
France,2021-10-13,Moderna,10855490
France,2021-10-13,Oxford/AstraZeneca,7794091
France,2021-10-13,Pfizer/BioNTech,77193386
France,2021-10-14,Johnson&Johnson,1046897
France,2021-10-14,Moderna,10896374
France,2021-10-14,Oxford/AstraZeneca,7794239
France,2021-10-14,Pfizer/BioNTech,77300348
France,2021-10-15,Johnson&Johnson,1047132
France,2021-10-15,Moderna,10954959
France,2021-10-15,Oxford/AstraZeneca,7794396
France,2021-10-15,Pfizer/BioNTech,77449459
France,2021-10-16,Johnson&Johnson,1047232
France,2021-10-16,Moderna,10970510
France,2021-10-16,Oxford/AstraZeneca,7794472
France,2021-10-16,Pfizer/BioNTech,77543984
France,2021-10-17,Johnson&Johnson,1047284
France,2021-10-17,Moderna,10972541
France,2021-10-17,Oxford/AstraZeneca,7794490
France,2021-10-17,Pfizer/BioNTech,77554326
France,2021-10-18,Johnson&Johnson,1047493
France,2021-10-18,Moderna,10985172
France,2021-10-18,Oxford/AstraZeneca,7794621
France,2021-10-18,Pfizer/BioNTech,77674504
France,2021-10-19,Johnson&Johnson,1047659
France,2021-10-19,Moderna,11001956
France,2021-10-19,Oxford/AstraZeneca,7794756
France,2021-10-19,Pfizer/BioNTech,77801302
France,2021-10-20,Johnson&Johnson,1047833
France,2021-10-20,Moderna,11015863
France,2021-10-20,Oxford/AstraZeneca,7794881
France,2021-10-20,Pfizer/BioNTech,77967771
France,2021-10-21,Johnson&Johnson,1048010
France,2021-10-21,Moderna,11032507
France,2021-10-21,Oxford/AstraZeneca,7795025
France,2021-10-21,Pfizer/BioNTech,78101969
France,2021-10-22,Johnson&Johnson,1048173
France,2021-10-22,Moderna,11056239
France,2021-10-22,Oxford/AstraZeneca,7795159
France,2021-10-22,Pfizer/BioNTech,78278896
France,2021-10-23,Johnson&Johnson,1048257
France,2021-10-23,Moderna,11066356
France,2021-10-23,Oxford/AstraZeneca,7795221
France,2021-10-23,Pfizer/BioNTech,78379263
France,2021-10-24,Johnson&Johnson,1048278
France,2021-10-24,Moderna,11067801
France,2021-10-24,Oxford/AstraZeneca,7795236
France,2021-10-24,Pfizer/BioNTech,78388850
France,2021-10-25,Johnson&Johnson,1048418
France,2021-10-25,Moderna,11076721
France,2021-10-25,Oxford/AstraZeneca,7795387
France,2021-10-25,Pfizer/BioNTech,78521231
France,2021-10-26,Johnson&Johnson,1048570
France,2021-10-26,Moderna,11089039
France,2021-10-26,Oxford/AstraZeneca,7795519
France,2021-10-26,Pfizer/BioNTech,78652097
France,2021-10-27,Johnson&Johnson,1048691
France,2021-10-27,Moderna,11100352
France,2021-10-27,Oxford/AstraZeneca,7795640
France,2021-10-27,Pfizer/BioNTech,78823147
France,2021-10-28,Johnson&Johnson,1048826
France,2021-10-28,Moderna,11114143
France,2021-10-28,Oxford/AstraZeneca,7795802
France,2021-10-28,Pfizer/BioNTech,78952665
France,2021-10-29,Johnson&Johnson,1048986
France,2021-10-29,Moderna,11132777
France,2021-10-29,Oxford/AstraZeneca,7795989
France,2021-10-29,Pfizer/BioNTech,79130050
France,2021-10-30,Johnson&Johnson,1049047
France,2021-10-30,Moderna,11140586
France,2021-10-30,Oxford/AstraZeneca,7796075
France,2021-10-30,Pfizer/BioNTech,79224279
France,2021-10-31,Johnson&Johnson,1049073
France,2021-10-31,Moderna,11141587
France,2021-10-31,Oxford/AstraZeneca,7796093
France,2021-10-31,Pfizer/BioNTech,79232850
France,2021-11-01,Johnson&Johnson,1049111
France,2021-11-01,Moderna,11142531
France,2021-11-01,Oxford/AstraZeneca,7796105
France,2021-11-01,Pfizer/BioNTech,79240234
France,2021-11-02,Johnson&Johnson,1049191
France,2021-11-02,Moderna,11153521
France,2021-11-02,Oxford/AstraZeneca,7796217
France,2021-11-02,Pfizer/BioNTech,79383752
France,2021-11-03,Johnson&Johnson,1049268
France,2021-11-03,Moderna,11164044
France,2021-11-03,Oxford/AstraZeneca,7796341
France,2021-11-03,Pfizer/BioNTech,79564571
France,2021-11-04,Johnson&Johnson,1049367
France,2021-11-04,Moderna,11176425
France,2021-11-04,Oxford/AstraZeneca,7796442
France,2021-11-04,Pfizer/BioNTech,79716640
France,2021-11-05,Johnson&Johnson,1049436
France,2021-11-05,Moderna,11194462
France,2021-11-05,Oxford/AstraZeneca,7796599
France,2021-11-05,Pfizer/BioNTech,79920922
France,2021-11-06,Johnson&Johnson,1049482
France,2021-11-06,Moderna,11202815
France,2021-11-06,Oxford/AstraZeneca,7796668
France,2021-11-06,Pfizer/BioNTech,80031305
France,2021-11-07,Johnson&Johnson,1049505
France,2021-11-07,Moderna,11204317
France,2021-11-07,Oxford/AstraZeneca,7796684
France,2021-11-07,Pfizer/BioNTech,80041423
France,2021-11-08,Johnson&Johnson,1049595
France,2021-11-08,Moderna,11213076
France,2021-11-08,Oxford/AstraZeneca,7796832
France,2021-11-08,Pfizer/BioNTech,80213162
France,2021-11-09,Johnson&Johnson,1049685
France,2021-11-09,Moderna,11224933
France,2021-11-09,Oxford/AstraZeneca,7796996
France,2021-11-09,Pfizer/BioNTech,80423748
France,2021-11-10,Johnson&Johnson,1049745
France,2021-11-10,Moderna,11237745
France,2021-11-10,Oxford/AstraZeneca,7797200
France,2021-11-10,Pfizer/BioNTech,80676083
France,2021-11-11,Johnson&Johnson,1049773
France,2021-11-11,Moderna,11239432
France,2021-11-11,Oxford/AstraZeneca,7797249
France,2021-11-11,Pfizer/BioNTech,80695489
Germany,2020-12-27,Johnson&Johnson,0
Germany,2020-12-27,Moderna,6
Germany,2020-12-27,Oxford/AstraZeneca,0
Germany,2020-12-27,Pfizer/BioNTech,24349
Germany,2020-12-28,Johnson&Johnson,0
Germany,2020-12-28,Moderna,6
Germany,2020-12-28,Oxford/AstraZeneca,0
Germany,2020-12-28,Pfizer/BioNTech,42452
Germany,2020-12-29,Johnson&Johnson,0
Germany,2020-12-29,Moderna,6
Germany,2020-12-29,Oxford/AstraZeneca,1
Germany,2020-12-29,Pfizer/BioNTech,93174
Germany,2020-12-30,Johnson&Johnson,0
Germany,2020-12-30,Moderna,6
Germany,2020-12-30,Oxford/AstraZeneca,1
Germany,2020-12-30,Pfizer/BioNTech,157303
Germany,2020-12-31,Johnson&Johnson,0
Germany,2020-12-31,Moderna,6
Germany,2020-12-31,Oxford/AstraZeneca,1
Germany,2020-12-31,Pfizer/BioNTech,207312
Germany,2021-01-01,Johnson&Johnson,1
Germany,2021-01-01,Moderna,12
Germany,2021-01-01,Oxford/AstraZeneca,4
Germany,2021-01-01,Pfizer/BioNTech,232807
Germany,2021-01-02,Johnson&Johnson,1
Germany,2021-01-02,Moderna,12
Germany,2021-01-02,Oxford/AstraZeneca,4
Germany,2021-01-02,Pfizer/BioNTech,280893
Germany,2021-01-03,Johnson&Johnson,1
Germany,2021-01-03,Moderna,14
Germany,2021-01-03,Oxford/AstraZeneca,4
Germany,2021-01-03,Pfizer/BioNTech,303453
Germany,2021-01-04,Johnson&Johnson,18
Germany,2021-01-04,Moderna,25
Germany,2021-01-04,Oxford/AstraZeneca,4
Germany,2021-01-04,Pfizer/BioNTech,349597
Germany,2021-01-05,Johnson&Johnson,18
Germany,2021-01-05,Moderna,26
Germany,2021-01-05,Oxford/AstraZeneca,4
Germany,2021-01-05,Pfizer/BioNTech,402291
Germany,2021-01-06,Johnson&Johnson,18
Germany,2021-01-06,Moderna,32
Germany,2021-01-06,Oxford/AstraZeneca,7
Germany,2021-01-06,Pfizer/BioNTech,465443
Germany,2021-01-07,Johnson&Johnson,19
Germany,2021-01-07,Moderna,37
Germany,2021-01-07,Oxford/AstraZeneca,9
Germany,2021-01-07,Pfizer/BioNTech,520212
Germany,2021-01-08,Johnson&Johnson,19
Germany,2021-01-08,Moderna,88
Germany,2021-01-08,Oxford/AstraZeneca,11
Germany,2021-01-08,Pfizer/BioNTech,582984
Germany,2021-01-09,Johnson&Johnson,19
Germany,2021-01-09,Moderna,91
Germany,2021-01-09,Oxford/AstraZeneca,12
Germany,2021-01-09,Pfizer/BioNTech,643718
Germany,2021-01-10,Johnson&Johnson,19
Germany,2021-01-10,Moderna,100
Germany,2021-01-10,Oxford/AstraZeneca,13
Germany,2021-01-10,Pfizer/BioNTech,679698
Germany,2021-01-11,Johnson&Johnson,19
Germany,2021-01-11,Moderna,114
Germany,2021-01-11,Oxford/AstraZeneca,15
Germany,2021-01-11,Pfizer/BioNTech,747932
Germany,2021-01-12,Johnson&Johnson,19
Germany,2021-01-12,Moderna,131
Germany,2021-01-12,Oxford/AstraZeneca,18
Germany,2021-01-12,Pfizer/BioNTech,827043
Germany,2021-01-13,Johnson&Johnson,19
Germany,2021-01-13,Moderna,1310
Germany,2021-01-13,Oxford/AstraZeneca,18
Germany,2021-01-13,Pfizer/BioNTech,938027
Germany,2021-01-14,Johnson&Johnson,19
Germany,2021-01-14,Moderna,6470
Germany,2021-01-14,Oxford/AstraZeneca,18
Germany,2021-01-14,Pfizer/BioNTech,1016963
Germany,2021-01-15,Johnson&Johnson,21
Germany,2021-01-15,Moderna,11748
Germany,2021-01-15,Oxford/AstraZeneca,37
Germany,2021-01-15,Pfizer/BioNTech,1103461
Germany,2021-01-16,Johnson&Johnson,22
Germany,2021-01-16,Moderna,13435
Germany,2021-01-16,Oxford/AstraZeneca,38
Germany,2021-01-16,Pfizer/BioNTech,1159848
Germany,2021-01-17,Johnson&Johnson,23
Germany,2021-01-17,Moderna,14697
Germany,2021-01-17,Oxford/AstraZeneca,39
Germany,2021-01-17,Pfizer/BioNTech,1206390
Germany,2021-01-18,Johnson&Johnson,23
Germany,2021-01-18,Moderna,18954
Germany,2021-01-18,Oxford/AstraZeneca,40
Germany,2021-01-18,Pfizer/BioNTech,1285112
Germany,2021-01-19,Johnson&Johnson,23
Germany,2021-01-19,Moderna,22721
Germany,2021-01-19,Oxford/AstraZeneca,91
Germany,2021-01-19,Pfizer/BioNTech,1401002
Germany,2021-01-20,Johnson&Johnson,23
Germany,2021-01-20,Moderna,25560
Germany,2021-01-20,Oxford/AstraZeneca,95
Germany,2021-01-20,Pfizer/BioNTech,1530939
Germany,2021-01-21,Johnson&Johnson,23
Germany,2021-01-21,Moderna,28373
Germany,2021-01-21,Oxford/AstraZeneca,97
Germany,2021-01-21,Pfizer/BioNTech,1633664
Germany,2021-01-22,Johnson&Johnson,23
Germany,2021-01-22,Moderna,30565
Germany,2021-01-22,Oxford/AstraZeneca,110
Germany,2021-01-22,Pfizer/BioNTech,1733792
Germany,2021-01-23,Johnson&Johnson,23
Germany,2021-01-23,Moderna,30920
Germany,2021-01-23,Oxford/AstraZeneca,113
Germany,2021-01-23,Pfizer/BioNTech,1820480
Germany,2021-01-24,Johnson&Johnson,23
Germany,2021-01-24,Moderna,31119
Germany,2021-01-24,Oxford/AstraZeneca,117
Germany,2021-01-24,Pfizer/BioNTech,1868098
Germany,2021-01-25,Johnson&Johnson,23
Germany,2021-01-25,Moderna,32570
Germany,2021-01-25,Oxford/AstraZeneca,120
Germany,2021-01-25,Pfizer/BioNTech,1957656
Germany,2021-01-26,Johnson&Johnson,23
Germany,2021-01-26,Moderna,34010
Germany,2021-01-26,Oxford/AstraZeneca,127
Germany,2021-01-26,Pfizer/BioNTech,2054620
Germany,2021-01-27,Johnson&Johnson,24
Germany,2021-01-27,Moderna,35802
Germany,2021-01-27,Oxford/AstraZeneca,135
Germany,2021-01-27,Pfizer/BioNTech,2162240
Germany,2021-01-28,Johnson&Johnson,24
Germany,2021-01-28,Moderna,37431
Germany,2021-01-28,Oxford/AstraZeneca,138
Germany,2021-01-28,Pfizer/BioNTech,2253142
Germany,2021-01-29,Johnson&Johnson,24
