date,indicator,value,entity
2020-07-15,Daily hospital occupancy,33755.0,United States
2020-07-16,Daily hospital occupancy,38532.0,United States
2020-07-17,Daily hospital occupancy,40057.0,United States
2020-07-18,Daily hospital occupancy,40372.0,United States
2020-07-19,Daily hospital occupancy,37895.0,United States
2020-07-20,Daily hospital occupancy,41136.0,United States
2020-07-21,Daily hospital occupancy,42192.0,United States
2020-07-22,Daily hospital occupancy,46104.0,United States
2020-07-23,Daily hospital occupancy,47821.0,United States
2020-07-24,Daily hospital occupancy,46734.0,United States
2020-07-25,Daily hospital occupancy,51815.0,United States
2020-07-26,Daily hospital occupancy,43059.0,United States
2020-07-27,Daily hospital occupancy,47176.0,United States
2020-07-28,Daily hospital occupancy,48118.0,United States
2020-07-29,Daily hospital occupancy,45624.0,United States
2020-07-30,Daily hospital occupancy,46842.0,United States
2020-07-31,Daily hospital occupancy,46160.0,United States
2020-08-01,Daily hospital occupancy,50413.0,United States
2020-08-02,Daily hospital occupancy,50232.0,United States
2020-08-03,Daily hospital occupancy,45305.0,United States
2020-08-04,Daily hospital occupancy,45147.0,United States
2020-08-05,Daily hospital occupancy,44671.0,United States
2020-08-06,Daily hospital occupancy,43884.0,United States
2020-08-07,Daily hospital occupancy,43203.0,United States
2020-08-08,Daily hospital occupancy,41584.0,United States
2020-08-09,Daily hospital occupancy,41472.0,United States
2020-08-10,Daily hospital occupancy,42074.0,United States
2020-08-11,Daily hospital occupancy,41650.0,United States
2020-08-12,Daily hospital occupancy,41826.0,United States
2020-08-13,Daily hospital occupancy,41252.0,United States
2020-08-14,Daily hospital occupancy,39993.0,United States
2020-08-15,Daily hospital occupancy,38696.0,United States
2020-08-16,Daily hospital occupancy,38847.0,United States
2020-08-17,Daily hospital occupancy,39047.0,United States
2020-08-18,Daily hospital occupancy,38909.0,United States
2020-08-19,Daily hospital occupancy,38016.0,United States
2020-08-20,Daily hospital occupancy,37331.0,United States
2020-08-21,Daily hospital occupancy,35985.0,United States
2020-08-22,Daily hospital occupancy,34884.0,United States
2020-08-23,Daily hospital occupancy,34605.0,United States
2020-08-24,Daily hospital occupancy,34797.0,United States
2020-08-25,Daily hospital occupancy,34489.0,United States
2020-08-26,Daily hospital occupancy,33634.0,United States
2020-08-27,Daily hospital occupancy,33295.0,United States
2020-08-28,Daily hospital occupancy,31908.0,United States
2020-08-29,Daily hospital occupancy,31178.0,United States
2020-08-30,Daily hospital occupancy,31074.0,United States
2020-08-31,Daily hospital occupancy,31403.0,United States
2020-09-01,Daily hospital occupancy,31126.0,United States
2020-09-02,Daily hospital occupancy,30837.0,United States
2020-09-03,Daily hospital occupancy,30310.0,United States
2020-09-04,Daily hospital occupancy,29892.0,United States
2020-09-05,Daily hospital occupancy,28844.0,United States
2020-09-06,Daily hospital occupancy,28368.0,United States
2020-09-07,Daily hospital occupancy,28588.0,United States
2020-09-08,Daily hospital occupancy,28960.0,United States
2020-09-09,Daily hospital occupancy,28781.0,United States
2020-09-10,Daily hospital occupancy,28030.0,United States
2020-09-11,Daily hospital occupancy,27370.0,United States
2020-09-12,Daily hospital occupancy,26510.0,United States
2020-09-13,Daily hospital occupancy,26329.0,United States
2020-09-14,Daily hospital occupancy,26795.0,United States
2020-09-15,Daily hospital occupancy,26941.0,United States
2020-09-16,Daily hospital occupancy,26380.0,United States
2020-09-17,Daily hospital occupancy,26092.0,United States
2020-09-18,Daily hospital occupancy,25839.0,United States
2020-09-19,Daily hospital occupancy,25488.0,United States
2020-09-20,Daily hospital occupancy,25553.0,United States
2020-09-21,Daily hospital occupancy,26386.0,United States
2020-09-22,Daily hospital occupancy,26440.0,United States
2020-09-23,Daily hospital occupancy,26483.0,United States
2020-09-24,Daily hospital occupancy,26406.0,United States
2020-09-25,Daily hospital occupancy,26274.0,United States
2020-09-26,Daily hospital occupancy,25903.0,United States
2020-09-27,Daily hospital occupancy,25970.0,United States
2020-09-28,Daily hospital occupancy,27020.0,United States
2020-09-29,Daily hospital occupancy,27506.0,United States
2020-09-30,Daily hospital occupancy,27668.0,United States
2020-10-01,Daily hospital occupancy,27477.0,United States
2020-10-02,Daily hospital occupancy,27408.0,United States
2020-10-03,Daily hospital occupancy,27270.0,United States
2020-10-04,Daily hospital occupancy,27870.0,United States
2020-10-05,Daily hospital occupancy,28952.0,United States
2020-10-06,Daily hospital occupancy,29991.0,United States
2020-10-07,Daily hospital occupancy,30536.0,United States
2020-10-08,Daily hospital occupancy,31005.0,United States
2020-10-09,Daily hospital occupancy,31204.0,United States
2020-10-10,Daily hospital occupancy,30982.0,United States
2020-10-11,Daily hospital occupancy,31430.0,United States
2020-10-12,Daily hospital occupancy,32779.0,United States
2020-10-13,Daily hospital occupancy,33506.0,United States
2020-10-14,Daily hospital occupancy,33933.0,United States
2020-10-15,Daily hospital occupancy,34387.0,United States
2020-10-16,Daily hospital occupancy,34639.0,United States
2020-10-17,Daily hospital occupancy,34319.0,United States
2020-10-18,Daily hospital occupancy,35011.0,United States
2020-10-19,Daily hospital occupancy,36431.0,United States
2020-10-20,Daily hospital occupancy,37408.0,United States
2020-10-21,Daily hospital occupancy,38141.0,United States
2020-10-22,Daily hospital occupancy,38848.0,United States
2020-10-23,Daily hospital occupancy,39080.0,United States
2020-10-24,Daily hospital occupancy,39342.0,United States
2020-10-25,Daily hospital occupancy,39986.0,United States
2020-10-26,Daily hospital occupancy,41328.0,United States
2020-10-27,Daily hospital occupancy,42272.0,United States
2020-10-28,Daily hospital occupancy,43483.0,United States
2020-10-29,Daily hospital occupancy,44166.0,United States
2020-10-30,Daily hospital occupancy,45113.0,United States
2020-10-31,Daily hospital occupancy,45086.0,United States
2020-11-01,Daily hospital occupancy,46086.0,United States
2020-11-02,Daily hospital occupancy,47970.0,United States
2020-11-03,Daily hospital occupancy,49105.0,United States
2020-11-04,Daily hospital occupancy,50465.0,United States
2020-11-05,Daily hospital occupancy,51780.0,United States
2020-11-06,Daily hospital occupancy,52838.0,United States
2020-11-07,Daily hospital occupancy,53817.0,United States
2020-11-08,Daily hospital occupancy,55711.0,United States
2020-11-09,Daily hospital occupancy,58481.0,United States
2020-11-10,Daily hospital occupancy,61415.0,United States
2020-11-11,Daily hospital occupancy,63329.0,United States
2020-11-12,Daily hospital occupancy,65214.0,United States
2020-11-13,Daily hospital occupancy,66093.0,United States
2020-11-14,Daily hospital occupancy,67214.0,United States
2020-11-15,Daily hospital occupancy,69513.0,United States
2020-11-16,Daily hospital occupancy,73098.0,United States
2020-11-17,Daily hospital occupancy,75496.0,United States
2020-11-18,Daily hospital occupancy,77317.0,United States
2020-11-19,Daily hospital occupancy,78341.0,United States
2020-11-20,Daily hospital occupancy,79734.0,United States
2020-11-21,Daily hospital occupancy,79858.0,United States
2020-11-22,Daily hospital occupancy,81792.0,United States
2020-11-23,Daily hospital occupancy,84173.0,United States
2020-11-24,Daily hospital occupancy,86039.0,United States
2020-11-25,Daily hospital occupancy,87121.0,United States
2020-11-26,Daily hospital occupancy,86550.0,United States
2020-11-27,Daily hospital occupancy,88100.0,United States
2020-11-28,Daily hospital occupancy,89600.0,United States
2020-11-29,Daily hospital occupancy,92448.0,United States
2020-11-30,Daily hospital occupancy,95095.0,United States
2020-12-01,Daily hospital occupancy,96673.0,United States
2020-12-02,Daily hospital occupancy,97838.0,United States
2020-12-03,Daily hospital occupancy,97849.0,United States
2020-12-04,Daily hospital occupancy,98140.0,United States
2020-12-05,Daily hospital occupancy,97246.0,United States
2020-12-06,Daily hospital occupancy,98653.0,United States
2020-12-07,Daily hospital occupancy,101027.0,United States
2020-12-08,Daily hospital occupancy,102304.0,United States
2020-12-09,Daily hospital occupancy,104371.0,United States
2020-12-10,Daily hospital occupancy,105048.0,United States
2020-12-11,Daily hospital occupancy,105653.0,United States
2020-12-12,Daily hospital occupancy,105358.0,United States
2020-12-13,Daily hospital occupancy,107402.0,United States
2020-12-14,Daily hospital occupancy,109689.0,United States
2020-12-15,Daily hospital occupancy,110996.0,United States
2020-12-16,Daily hospital occupancy,112009.0,United States
2020-12-17,Daily hospital occupancy,112445.0,United States
2020-12-18,Daily hospital occupancy,112114.0,United States
2020-12-19,Daily hospital occupancy,111086.0,United States
2020-12-20,Daily hospital occupancy,112401.0,United States
2020-12-21,Daily hospital occupancy,114648.0,United States
2020-12-22,Daily hospital occupancy,117527.0,United States
2020-12-23,Daily hospital occupancy,118105.0,United States
2020-12-24,Daily hospital occupancy,116273.0,United States
2020-12-25,Daily hospital occupancy,113495.0,United States
2020-12-26,Daily hospital occupancy,115520.0,United States
2020-12-27,Daily hospital occupancy,118987.0,United States
2020-12-28,Daily hospital occupancy,121424.0,United States
2020-12-29,Daily hospital occupancy,122664.0,United States
2020-12-30,Daily hospital occupancy,123921.0,United States
2020-12-31,Daily hospital occupancy,123346.0,United States
2021-01-01,Daily hospital occupancy,121053.0,United States
2021-01-02,Daily hospital occupancy,122668.0,United States
