entity,indicator,date,value
Lithuania,Daily hospital occupancy,2021-04-10,924.0
Lithuania,Daily hospital occupancy,2021-04-11,981.0
Lithuania,Daily hospital occupancy,2021-04-12,952.0
Lithuania,Daily hospital occupancy,2021-04-13,941.0
Lithuania,Daily hospital occupancy,2021-04-14,958.0
Lithuania,Daily hospital occupancy,2021-04-15,978.0
Lithuania,Daily hospital occupancy,2021-04-16,968.0
Lithuania,Daily hospital occupancy,2021-04-17,985.0
Lithuania,Daily hospital occupancy,2021-04-18,1048.0
Lithuania,Daily hospital occupancy,2021-04-19,1024.0
Lithuania,Daily hospital occupancy,2021-04-20,1027.0
Lithuania,Daily hospital occupancy,2021-04-21,1065.0
Lithuania,Daily hospital occupancy,2021-04-22,1082.0
Lithuania,Daily hospital occupancy,2021-04-23,1071.0
Lithuania,Daily hospital occupancy,2021-04-24,1112.0
Lithuania,Daily hospital occupancy,2021-04-25,1164.0
Lithuania,Daily hospital occupancy,2021-04-26,1150.0
Lithuania,Daily hospital occupancy,2021-04-27,1133.0
Lithuania,Daily hospital occupancy,2021-04-28,1096.0
Lithuania,Daily hospital occupancy,2021-04-29,1105.0
Lithuania,Daily hospital occupancy,2021-04-30,1048.0
Lithuania,Daily hospital occupancy,2021-05-01,1085.0
Lithuania,Daily hospital occupancy,2021-05-02,1138.0
Lithuania,Daily hospital occupancy,2021-05-03,1109.0
Lithuania,Daily hospital occupancy,2021-05-04,1132.0
Lithuania,Daily hospital occupancy,2021-05-05,1144.0
Lithuania,Daily hospital occupancy,2021-05-06,1123.0
Lithuania,Daily hospital occupancy,2021-05-07,1081.0
Lithuania,Daily hospital occupancy,2021-05-08,1128.0
Lithuania,Daily hospital occupancy,2021-05-20,1032.0
Lithuania,Daily hospital occupancy,2021-05-21,958.0
Lithuania,Daily hospital occupancy,2021-05-22,967.0
Lithuania,Daily hospital occupancy,2021-05-23,1010.0
Lithuania,Daily hospital occupancy,2021-05-24,932.0
Lithuania,Daily hospital occupancy,2021-05-25,878.0
Lithuania,Daily hospital occupancy,2021-05-26,814.0
Lithuania,Daily hospital occupancy,2021-05-27,774.0
Lithuania,Daily hospital occupancy,2021-05-28,774.0
Lithuania,Daily hospital occupancy,2021-05-29,680.0
Lithuania,Daily hospital occupancy,2021-05-30,742.0
Lithuania,Daily hospital occupancy,2021-05-31,648.0
Lithuania,Daily hospital occupancy,2021-06-01,586.0
Lithuania,Daily hospital occupancy,2021-06-02,572.0
Lithuania,Daily hospital occupancy,2021-06-03,568.0
Lithuania,Daily hospital occupancy,2021-06-04,568.0
Lithuania,Daily hospital occupancy,2021-06-05,487.0
Lithuania,Daily hospital occupancy,2021-06-06,528.0
Lithuania,Daily hospital occupancy,2021-06-07,486.0
Lithuania,Daily hospital occupancy,2021-06-08,477.0
Lithuania,Daily hospital occupancy,2021-06-09,455.0
Lithuania,Daily hospital occupancy,2021-06-10,455.0
Lithuania,Daily hospital occupancy,2021-06-11,425.0
Lithuania,Daily hospital occupancy,2021-06-12,393.0
Lithuania,Daily hospital occupancy,2021-06-13,385.0
Lithuania,Daily hospital occupancy,2021-06-14,349.0
Lithuania,Daily hospital occupancy,2021-06-15,309.0
Lithuania,Daily hospital occupancy,2021-06-16,269.0
Lithuania,Daily hospital occupancy,2021-06-17,249.0
Lithuania,Daily hospital occupancy,2021-06-18,249.0
Lithuania,Daily hospital occupancy,2021-06-19,227.0
Lithuania,Daily hospital occupancy,2021-06-20,230.0
Lithuania,Daily hospital occupancy,2021-06-21,220.0
Lithuania,Daily hospital occupancy,2021-06-22,175.0
Lithuania,Daily hospital occupancy,2021-06-23,175.0
Lithuania,Daily hospital occupancy,2021-06-24,150.0
Lithuania,Daily hospital occupancy,2021-06-25,150.0
Lithuania,Daily hospital occupancy,2021-06-26,137.0
Lithuania,Daily hospital occupancy,2021-06-27,131.0
Lithuania,Daily hospital occupancy,2021-06-28,124.0
Lithuania,Daily hospital occupancy,2021-06-29,124.0
Lithuania,Daily hospital occupancy,2021-06-30,102.0
Lithuania,Daily hospital occupancy,2021-07-01,96.0
Lithuania,Daily hospital occupancy,2021-07-02,80.0
Lithuania,Daily hospital occupancy,2021-07-03,80.0
Lithuania,Daily hospital occupancy,2021-07-04,80.0
Lithuania,Daily hospital occupancy,2021-07-05,77.0
Lithuania,Daily hospital occupancy,2021-07-06,64.0
Lithuania,Daily hospital occupancy,2021-07-07,62.0
Lithuania,Daily hospital occupancy,2021-07-08,57.0
Lithuania,Daily hospital occupancy,2021-07-09,57.0
Lithuania,Daily hospital occupancy,2021-07-10,58.0
Lithuania,Daily hospital occupancy,2021-07-11,62.0
Lithuania,Daily hospital occupancy,2021-07-12,52.0
Lithuania,Daily hospital occupancy,2021-07-14,48.0
Lithuania,Daily hospital occupancy,2021-07-15,46.0
Lithuania,Daily hospital occupancy,2021-07-16,44.0
Lithuania,Daily hospital occupancy,2021-07-17,44.0
Lithuania,Daily hospital occupancy,2021-07-18,45.0
Lithuania,Daily hospital occupancy,2021-07-19,58.0
Lithuania,Daily hospital occupancy,2021-07-20,53.0
Lithuania,Daily hospital occupancy,2021-07-21,54.0
Lithuania,Daily hospital occupancy,2021-07-22,54.0
Lithuania,Daily hospital occupancy,2021-07-23,74.0
Lithuania,Daily hospital occupancy,2021-07-24,80.0
Lithuania,Daily hospital occupancy,2021-07-25,87.0
Lithuania,Daily hospital occupancy,2021-07-26,95.0
Lithuania,Daily hospital occupancy,2021-07-27,105.0
Lithuania,Daily hospital occupancy,2021-07-28,121.0
Lithuania,Daily hospital occupancy,2021-07-29,131.0
Lithuania,Daily hospital occupancy,2021-07-30,123.0
Lithuania,Daily hospital occupancy,2021-07-31,150.0
Lithuania,Daily hospital occupancy,2021-08-01,163.0
Lithuania,Daily hospital occupancy,2021-08-02,164.0
Lithuania,Daily hospital occupancy,2021-08-03,177.0
Lithuania,Daily hospital occupancy,2021-08-04,184.0
Lithuania,Daily hospital occupancy,2021-08-05,204.0
Lithuania,Daily hospital occupancy,2021-08-06,210.0
Lithuania,Daily hospital occupancy,2021-08-07,223.0
Lithuania,Daily hospital occupancy,2021-08-08,261.0
Lithuania,Daily hospital occupancy,2021-08-09,282.0
Lithuania,Daily hospital occupancy,2021-08-10,290.0
Lithuania,Daily hospital occupancy,2021-08-11,318.0
Lithuania,Daily hospital occupancy,2021-08-12,311.0
Lithuania,Daily hospital occupancy,2021-08-13,308.0
Lithuania,Daily hospital occupancy,2021-08-14,328.0
Lithuania,Daily hospital occupancy,2021-08-15,334.0
Lithuania,Daily hospital occupancy,2021-08-16,349.0
Lithuania,Daily hospital occupancy,2021-08-17,370.0
Lithuania,Daily hospital occupancy,2021-08-18,389.0
Lithuania,Daily hospital occupancy,2021-08-19,377.0
Lithuania,Daily hospital occupancy,2021-08-20,385.0
Lithuania,Daily hospital occupancy,2021-08-21,395.0
Lithuania,Daily hospital occupancy,2021-08-22,410.0
Lithuania,Daily hospital occupancy,2021-08-23,422.0
Lithuania,Daily hospital occupancy,2021-08-24,410.0
Lithuania,Daily hospital occupancy,2021-08-25,411.0
Lithuania,Daily hospital occupancy,2021-08-26,440.0
Lithuania,Daily hospital occupancy,2021-08-27,455.0
Lithuania,Daily hospital occupancy,2021-08-28,472.0
Lithuania,Daily hospital occupancy,2021-08-29,502.0
Lithuania,Daily hospital occupancy,2021-08-30,495.0
Lithuania,Daily hospital occupancy,2021-08-31,528.0
Lithuania,Daily hospital occupancy,2021-09-01,530.0
Lithuania,Daily hospital occupancy,2021-09-02,542.0
Lithuania,Daily hospital occupancy,2021-09-07,629.0
Lithuania,Daily hospital occupancy,2021-09-08,658.0
Lithuania,Daily hospital occupancy,2021-09-09,681.0
Lithuania,Daily hospital occupancy,2021-09-10,675.0
Lithuania,Daily hospital occupancy,2021-09-11,722.0
Lithuania,Daily hospital occupancy,2021-09-12,761.0
Lithuania,Daily hospital occupancy,2021-09-13,772.0
Lithuania,Daily hospital occupancy,2021-09-14,783.0
Lithuania,Daily hospital occupancy,2021-09-15,785.0
Lithuania,Daily hospital occupancy,2021-09-16,821.0
Lithuania,Daily hospital occupancy,2021-09-17,803.0
Lithuania,Daily hospital occupancy,2021-09-18,852.0
Lithuania,Daily hospital occupancy,2021-09-19,891.0
Lithuania,Daily hospital occupancy,2021-09-20,891.0
Lithuania,Daily hospital occupancy,2021-09-21,878.0
Lithuania,Daily hospital occupancy,2021-09-22,898.0
Lithuania,Daily hospital occupancy,2021-09-23,888.0
Lithuania,Daily hospital occupancy,2021-09-27,1041.0
Lithuania,Daily hospital occupancy,2021-09-28,1042.0
Lithuania,Daily hospital occupancy,2021-09-29,1072.0
Lithuania,Daily hospital occupancy,2021-09-30,1090.0
Lithuania,Daily hospital occupancy,2021-10-03,1182.0
Lithuania,Daily hospital occupancy,2021-10-04,1164.0
Lithuania,Daily hospital occupancy,2021-10-05,1235.0
Lithuania,Daily hospital occupancy,2021-10-06,1262.0
Lithuania,Daily hospital occupancy,2021-10-07,1311.0
Lithuania,Daily hospital occupancy,2021-10-08,1234.0
Lithuania,Daily hospital occupancy,2021-10-09,1286.0
Lithuania,Daily hospital occupancy,2021-10-10,1362.0
Lithuania,Daily hospital occupancy,2021-10-11,1322.0
Lithuania,Daily hospital occupancy,2021-10-12,1344.0
Lithuania,Daily hospital occupancy,2021-10-13,1355.0
Lithuania,Daily hospital occupancy,2021-10-14,1412.0
Lithuania,Daily hospital occupancy,2021-10-15,1438.0
Lithuania,Daily hospital occupancy,2021-10-16,1482.0
Lithuania,Daily hospital occupancy,2021-10-17,1538.0
Lithuania,Daily hospital occupancy,2021-10-18,1493.0
Lithuania,Daily hospital occupancy,2021-10-19,1512.0
Lithuania,Daily hospital occupancy,2021-10-20,1536.0
Lithuania,Daily hospital occupancy,2021-10-21,1587.0
Lithuania,Daily hospital occupancy,2021-10-22,1564.0
Lithuania,Daily hospital occupancy,2021-10-23,1627.0
Lithuania,Daily hospital occupancy,2021-10-24,1720.0
Lithuania,Daily hospital occupancy,2021-10-25,1689.0
Lithuania,Daily hospital occupancy,2021-10-26,1702.0
Lithuania,Daily hospital occupancy,2021-10-27,1672.0
Lithuania,Daily hospital occupancy,2021-11-08,1771.0
Lithuania,Daily hospital occupancy,2021-11-09,1699.0
Lithuania,Daily hospital occupancy,2021-11-23,1322.0
Lithuania,Daily hospital occupancy,2021-11-24,1262.0
Lithuania,Daily hospital occupancy,2021-11-25,1271.0
Lithuania,Daily hospital occupancy,2021-11-26,1225.0
Lithuania,Daily hospital occupancy,2021-11-27,1242.0
Lithuania,Daily hospital occupancy,2021-11-29,1228.0
Lithuania,Daily hospital occupancy,2021-11-30,1202.0
Lithuania,Daily hospital occupancy,2021-12-01,1166.0
Lithuania,Daily hospital occupancy,2021-12-02,1164.0
Lithuania,Daily hospital occupancy,2021-12-03,1154.0
Lithuania,Daily hospital occupancy,2021-12-04,1148.0
Lithuania,Daily hospital occupancy,2021-12-05,1215.0
Lithuania,Daily hospital occupancy,2021-12-06,1193.0
Lithuania,Daily hospital occupancy,2021-12-07,1176.0
Lithuania,Daily hospital occupancy,2021-12-08,1146.0
Lithuania,Daily hospital occupancy,2021-12-09,1148.0
Lithuania,Daily hospital occupancy,2021-12-10,1139.0
Lithuania,Daily hospital occupancy,2021-12-11,1188.0
Lithuania,Daily hospital occupancy,2021-12-12,1216.0
Lithuania,Daily hospital occupancy,2021-12-13,1162.0
Lithuania,Daily hospital occupancy,2021-12-14,1173.0
Lithuania,Daily hospital occupancy,2021-12-15,1154.0
Lithuania,Daily hospital occupancy,2021-12-16,1221.0
Lithuania,Daily hospital occupancy,2021-12-17,1196.0
Lithuania,Daily hospital occupancy,2021-12-18,1212.0
Lithuania,Daily hospital occupancy,2021-12-19,1215.0
Lithuania,Daily hospital occupancy,2021-12-20,1210.0
Lithuania,Daily hospital occupancy,2022-01-01,887.0
Lithuania,Daily hospital occupancy,2022-01-02,951.0
Lithuania,Daily hospital occupancy,2022-01-03,937.0
Lithuania,Daily hospital occupancy,2022-01-04,963.0
Lithuania,Daily hospital occupancy,2022-01-05,975.0
Lithuania,Daily hospital occupancy,2022-01-06,977.0
Lithuania,Daily hospital occupancy,2022-01-07,948.0
Lithuania,Daily hospital occupancy,2022-01-08,971.0
Lithuania,Daily hospital occupancy,2022-01-09,1018.0
