location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Central African Republic,2021-05-12,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,667,667,0,
Central African Republic,2021-05-31,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,18408,18408,0,
Central African Republic,2021-06-08,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,26541,26541,0,
Central African Republic,2021-06-14,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,29757,29757,0,
Central African Republic,2021-06-15,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,42644,42644,0,
Central African Republic,2021-06-23,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,78137,,,
Central African Republic,2021-06-30,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,78685,,,
Central African Republic,2021-07-19,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,92041,,,
Central African Republic,2021-07-24,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,93790,,,
Central African Republic,2021-08-03,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,94811,,,
Central African Republic,2021-08-16,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,95862,,,
Central African Republic,2021-08-25,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,108895,,,
Central African Republic,2021-09-22,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,150393,140492,9901,
Central African Republic,2021-09-30,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,207004,197103,9901,
Central African Republic,2021-10-14,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,255345,245444,9901,
Central African Republic,2021-10-21,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,385557,329627,285529,
Central African Republic,2021-11-01,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,422182,361984,321668,
Central African Republic,2021-11-07,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,422372,362174,321858,
Central African Republic,2021-11-19,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,422496,362298,321982,
Central African Republic,2021-12-04,"Covaxin, Oxford/AstraZeneca",https://covid19.who.int/,436772,375096,334906,
Central African Republic,2021-12-15,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,790782,446712,344070,
Central African Republic,2021-12-30,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,795630,449360,346270,
Central African Republic,2022-01-06,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,855775,509505,346270,
Central African Republic,2022-01-12,"Covaxin, Oxford/AstraZeneca",https://africacdc.org/covid-19-vaccination/,902347,556077,346270,
