location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Burkina Faso,2021-06-02,Oxford/AstraZeneca,https://africa.cgtn.com/2021/06/02/burkina-faso-launches-covid-vaccination-programme/,200,200,,
Burkina Faso,2021-06-10,Oxford/AstraZeneca,https://covid19.who.int/,7881,7881,,
Burkina Faso,2021-06-14,Oxford/AstraZeneca,https://covid19.who.int/,17775,17775,,
Burkina Faso,2021-06-28,Oxford/AstraZeneca,https://covid19.who.int/,25833,25833,,
Burkina Faso,2021-07-12,Oxford/AstraZeneca,https://covid19.who.int/,33960,,,
Burkina Faso,2021-08-09,Oxford/AstraZeneca,https://covid19.who.int/,38405,38405,,
Burkina Faso,2021-08-16,Oxford/AstraZeneca,https://covid19.who.int/,71510,,,
Burkina Faso,2021-08-23,Oxford/AstraZeneca,https://covid19.who.int/,98670,77659,,
Burkina Faso,2021-08-31,Oxford/AstraZeneca,https://covid19.who.int/,108799,108799,13273,
Burkina Faso,2021-09-12,Oxford/AstraZeneca,https://covid19.who.int/,166160,166160,102268,
Burkina Faso,2021-09-22,Oxford/AstraZeneca,https://covid19.who.int/,254545,234490,168141,
Burkina Faso,2021-10-09,Oxford/AstraZeneca,https://covid19.who.int/,297231,273428,208994,
Burkina Faso,2021-10-24,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",https://covid19.who.int/,380344,,278016,
Burkina Faso,2021-10-28,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",https://africacdc.org/covid-19-vaccination/,622350,325119,297231,
Burkina Faso,2021-11-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",https://africacdc.org/covid-19-vaccination/,661796,364565,297231,
Burkina Faso,2021-11-23,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",https://covid19.who.int/,,442769,323767,
Burkina Faso,2021-12-15,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",https://africacdc.org/covid-19-vaccination/,776941,442769,334172,
Burkina Faso,2021-12-22,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",https://covid19.who.int/,1053330,972376,649320,
Burkina Faso,2022-01-04,"Johnson&Johnson, Oxford/AstraZeneca, Sinopharm/Beijing",https://covid19.who.int/,1192663,1108731,725952,
